inputId,age,age_cat,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race,sex,race-name,two_year_recid
1411,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1412,31,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,1,1,African-American,1
1413,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1414,39,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1415,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1416,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1417,32,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,1,1,African-American,1
1418,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1419,39,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,0,Asian,1
1420,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1421,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1422,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1423,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1424,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,Asian,1
1425,33,Greater than 45,0,Poss Cntrft Contr Sub w/Intent,1,2,0,3,1,0,African-American,1
1426,38,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1427,31,Greater than 45,0,Possession Of Amphetamine,1,2,0,3,0,1,African-American,1
1428,31,Greater than 45,0,Possession Of Amphetamine,1,1,0,2,0,1,African-American,1
1429,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1430,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,0,African-American,1
1431,31,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1432,33,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1433,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1434,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1435,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1436,32,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1437,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,Native American,1
1438,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1439,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
1440,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1441,40,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,3,0,2,0,1,Asian,1
1442,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1443,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,0,African-American,1
1444,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1445,33,Greater than 45,0,Possession Of Amphetamine,1,1,0,2,1,1,African-American,1
1446,37,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1447,31,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1448,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1449,37,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,1,1,Asian,1
1450,37,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1451,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1452,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,2,0,1,Asian,1
1453,37,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1454,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,1,0,3,0,1,African-American,1
1455,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
1456,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1457,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1458,33,Greater than 45,0,Delivery Of Drug Paraphernalia,1,2,0,2,0,0,African-American,1
1459,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1460,36,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,0,1,Asian,1
1461,34,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,0,0,African-American,1
1462,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
1463,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1464,36,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1465,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
1466,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,Asian,1
1467,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1468,32,Greater than 45,1,Possession Of Amphetamine,1,1,0,2,0,1,African-American,1
1469,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1470,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
1471,31,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,0,African-American,1
1472,32,Greater than 45,0,DWLS Susp/Cancel Revoked,0,2,0,1,0,1,African-American,1
1473,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
1474,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1475,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1476,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1477,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1478,31,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,0,1,African-American,1
1479,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1480,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1481,39,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,Asian,1
1482,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1483,39,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,Asian,1
1484,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1485,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1486,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1487,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1488,39,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1489,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1490,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
1491,35,Greater than 45,1,Delivery Of Drug Paraphernalia,1,2,0,2,0,1,African-American,1
1492,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1493,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1494,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1495,32,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1496,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
1497,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1498,39,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,3,0,1,African-American,1
1499,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1500,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1501,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,2,0,1,Asian,1
1502,36,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1503,37,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1504,34,Greater than 45,0,Delivery Of Drug Paraphernalia,1,2,0,2,0,1,African-American,1
1505,37,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1506,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
1507,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1508,31,Greater than 45,0,DWLS Susp/Cancel Revoked,1,1,0,3,0,0,African-American,1
1509,39,Greater than 45,1,DWLS Susp/Cancel Revoked,0,2,0,1,0,1,Asian,1
1510,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1511,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,0,African-American,1
1512,33,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1513,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1514,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1515,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,0,Asian,1
1516,34,Greater than 45,0,Poss Cntrft Contr Sub w/Intent,1,2,0,3,1,0,African-American,1
1517,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1518,40,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
1519,35,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1520,33,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1521,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1522,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1523,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1524,33,Greater than 45,0,Poss Cntrft Contr Sub w/Intent,1,2,0,3,1,0,African-American,1
1525,31,Greater than 45,0,Possession Of Amphetamine,1,1,0,3,1,1,African-American,1
1526,37,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1527,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1528,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1529,32,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,1,1,African-American,1
1530,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1531,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
1532,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1533,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1534,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1535,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
1536,38,Greater than 45,1,Delivery Of Drug Paraphernalia,1,2,0,1,0,1,Asian,1
1537,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1538,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
1539,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1540,35,Greater than 45,1,Possession Of Amphetamine,0,2,0,1,0,1,African-American,1
1541,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,2,1,1,African-American,1
1542,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1543,33,Greater than 45,0,DWLS Susp/Cancel Revoked,0,2,0,1,0,1,Asian,1
1544,34,Greater than 45,1,Possession Of Amphetamine,0,2,0,1,0,1,Native American,1
1545,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,0,Asian,1
1546,30,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1547,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1548,38,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1549,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1550,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
1551,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1552,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1553,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
1554,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1555,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1556,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
1557,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
1558,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
1559,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,3,1,1,African-American,1
1560,36,Greater than 45,1,DWLS Susp/Cancel Revoked,0,2,0,1,0,1,Asian,1
1561,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1562,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1563,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
1564,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1565,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1566,37,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1567,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
1568,32,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1569,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1570,33,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1571,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1572,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,Asian,1
1573,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
1574,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1575,40,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,3,0,2,0,1,Asian,1
1576,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
1577,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Native American,1
1578,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,0,Asian,1
1579,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1580,33,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1581,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1582,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1583,33,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1584,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1585,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1586,38,Greater than 45,1,Possession Of Amphetamine,1,3,0,1,0,1,Asian,1
1587,30,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,1,1,African-American,1
1588,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1589,34,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1590,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1591,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1592,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1593,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
1594,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
1595,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1596,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1597,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1598,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1599,31,Greater than 45,1,Possession Of Amphetamine,1,1,0,3,0,1,African-American,1
1600,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1601,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1602,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1603,33,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1604,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1605,31,Greater than 45,0,Possession Of Amphetamine,1,1,0,3,1,1,African-American,1
1606,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,0,Asian,1
1607,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1608,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,Asian,1
1609,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1610,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,3,0,1,0,1,African-American,1
1611,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,Asian,1
1612,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1613,34,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1614,31,Greater than 45,1,Possession Of Amphetamine,1,1,0,3,1,1,African-American,1
1615,32,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,0,African-American,1
1616,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1617,31,Greater than 45,0,Possession Of Amphetamine,1,1,0,3,1,1,African-American,1
1618,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1619,33,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1620,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1621,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1622,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1623,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1624,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,0,African-American,1
1625,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1626,38,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1627,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1628,35,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1629,36,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,1,Asian,1
1630,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
1631,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
1632,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,0,African-American,1
1633,36,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1634,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1635,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1636,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1637,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1638,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,0,0,African-American,1
1639,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1640,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1641,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,0,African-American,1
1642,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1643,37,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1644,35,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1645,35,Greater than 45,1,Delivery Of Drug Paraphernalia,1,2,0,1,0,1,Asian,1
1646,37,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1647,33,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1648,33,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
1649,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
1650,38,Greater than 45,1,Possession Of Amphetamine,1,3,0,1,0,1,Asian,1
1651,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1652,32,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1653,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1654,35,Greater than 45,1,Delivery Of Drug Paraphernalia,1,2,0,2,0,1,Asian,1
1655,30,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1656,36,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,African-American,1
1657,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1658,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1659,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,3,1,1,African-American,1
1660,36,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1661,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1662,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1663,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1664,39,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1665,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,2,0,1,African-American,1
1666,34,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1667,39,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,3,0,3,0,1,African-American,1
1668,31,Greater than 45,1,DWLS Susp/Cancel Revoked,1,1,0,3,0,1,African-American,1
1669,32,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,0,1,African-American,1
1670,36,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1671,35,Greater than 45,1,Delivery Of Drug Paraphernalia,1,2,0,2,0,1,Asian,1
1672,30,Greater than 45,0,DWLS Susp/Cancel Revoked,1,1,0,3,1,0,African-American,1
1673,30,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,1,0,3,0,1,African-American,1
1674,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1675,34,Greater than 45,1,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
1676,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1677,35,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,3,1,0,African-American,1
1678,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,African-American,1
1679,33,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,0,1,African-American,1
1680,31,Greater than 45,0,DWLS Susp/Cancel Revoked,1,2,0,2,0,0,African-American,1
1681,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1682,33,Greater than 45,1,Conspiracy Dealing Stolen Prop,1,2,0,3,0,1,African-American,1
1683,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,1,1,Asian,1
1684,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1685,38,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1686,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,1,0,1,Asian,1
1687,34,Greater than 45,0,DWLS Susp/Cancel Revoked,0,2,0,1,0,1,Asian,1
1688,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,1,1,Asian,1
1689,37,Greater than 45,1,DWLS Susp/Cancel Revoked,0,3,0,1,0,1,Asian,1
1690,37,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1691,34,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,African-American,1
1692,35,Greater than 45,1,DWLS Susp/Cancel Revoked,1,2,0,2,0,1,Asian,1
1693,34,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
1694,34,Greater than 45,0,Possession Of Amphetamine,1,2,0,2,1,1,African-American,1
1695,36,Greater than 45,1,Possession Of Amphetamine,0,2,0,1,0,1,Asian,1
1696,32,Greater than 45,0,Conspiracy Dealing Stolen Prop,1,2,0,2,0,1,African-American,1
