inputId,age,age_cat,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race,sex,race-name,two_year_recid
937,31,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,8,0,1,African-American,1
938,33,25 - 45,0,Battery,0,0,0,0,0,1,African-American,0
939,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,African-American,0
940,50,Greater than 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
941,29,25 - 45,1,Possession of Cocaine,0,0,0,6,0,1,African-American,1
942,50,Greater than 45,0,Battery,0,0,0,2,0,1,African-American,0
943,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,1,1,Caucasian,1
944,34,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,0,0,1,African-American,0
945,30,25 - 45,0,Viol Prot Injunc Repeat Viol,0,0,0,5,1,1,Caucasian,1
946,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,African-American,0
947,50,Greater than 45,1,Possession of Cocaine,0,0,0,3,0,1,African-American,1
948,53,Greater than 45,0,Battery On A Person Over 65,0,0,0,0,1,1,Caucasian,0
949,31,25 - 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
950,31,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,13,0,1,African-American,1
951,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,1,1,Caucasian,1
952,54,Greater than 45,0,Battery,0,0,0,1,0,1,African-American,1
953,55,Greater than 45,0,Tamper With Witness,0,0,0,0,1,0,Caucasian,0
954,21,Less than 25,1,Possession of Cocaine,0,0,0,3,0,1,African-American,1
955,51,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,5,0,1,African-American,0
956,21,Less than 25,1,Battery On A Person Over 65,0,0,0,2,1,1,Caucasian,1
957,33,25 - 45,0,Battery,0,0,0,0,0,0,Caucasian,0
958,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,0,0,1,African-American,0
959,21,Less than 25,1,Battery On A Person Over 65,0,0,0,4,1,1,Caucasian,1
960,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,African-American,0
961,32,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
962,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,7,1,1,Caucasian,1
963,51,Greater than 45,1,Possession of Cocaine,0,0,0,8,0,1,African-American,1
964,51,Greater than 45,1,Possession of Cocaine,0,0,0,2,1,0,Caucasian,1
965,50,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,3,0,1,African-American,0
966,33,25 - 45,0,Battery,0,0,0,1,1,0,Caucasian,0
967,35,25 - 45,0,Battery,0,0,0,0,0,1,African-American,0
968,31,25 - 45,0,Battery,0,0,0,2,0,1,African-American,0
969,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,0,1,African-American,1
970,55,Greater than 45,0,Tamper With Witness,0,0,0,0,1,0,Caucasian,0
971,28,25 - 45,0,Battery,0,0,0,4,0,1,African-American,1
972,29,25 - 45,0,Battery,0,0,0,2,0,1,African-American,0
973,33,25 - 45,1,Possession of Cocaine,0,0,0,3,1,0,Caucasian,1
974,48,Greater than 45,0,Viol Injunction Protect Dom Vi,0,0,0,0,0,1,African-American,0
975,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,1,1,Caucasian,1
976,52,Greater than 45,0,Viol Prot Injunc Repeat Viol,0,0,0,3,1,1,Caucasian,1
977,55,Greater than 45,0,Attempted Robbery  No Weapon,0,0,0,0,1,0,Caucasian,0
978,52,Greater than 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
979,30,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,7,0,1,African-American,1
980,32,25 - 45,1,Possession of Cocaine,0,0,0,10,0,1,African-American,1
981,24,Less than 25,0,Battery On A Person Over 65,0,0,0,1,1,1,Caucasian,0
982,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,0
983,33,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,0,African-American,0
984,29,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,10,0,1,African-American,1
985,31,25 - 45,0,Viol Prot Injunc Repeat Viol,0,0,0,2,1,1,Caucasian,1
986,22,Less than 25,1,Viol Prot Injunc Repeat Viol,0,0,0,0,0,1,African-American,0
987,50,Greater than 45,0,Video Voyeur-<24Y on Child >16,0,0,0,1,0,1,Caucasian,1
988,53,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,3,0,1,African-American,0
989,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,11,0,1,African-American,1
990,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,0
991,32,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,0,0,0,Other,0
992,30,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,3,0,1,Caucasian,1
993,29,25 - 45,0,Battery,0,0,0,4,0,1,African-American,1
994,31,25 - 45,1,Possession of Cocaine,0,0,0,6,1,1,Caucasian,1
995,34,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,1,African-American,0
996,52,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,4,0,1,African-American,0
997,35,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,1,Caucasian,0
998,32,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,5,0,1,African-American,1
999,52,Greater than 45,0,Battery,0,0,0,1,1,1,Caucasian,1
1000,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,8,0,1,African-American,1
1001,29,25 - 45,0,Battery,0,0,0,2,0,1,African-American,0
1002,21,Less than 25,0,Battery,0,0,0,0,0,0,Caucasian,0
1003,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,1,1,Caucasian,1
1004,53,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,2,1,1,Caucasian,0
1005,53,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,10,0,1,African-American,0
1006,56,Greater than 45,0,Possession of Cocaine,0,0,0,7,0,1,African-American,0
1007,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,1,1,Caucasian,1
1008,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,1,1,Caucasian,1
1009,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,1,1,Caucasian,1
1010,54,Greater than 45,0,Battery On A Person Over 65,0,0,0,0,1,1,Caucasian,0
1011,31,25 - 45,0,Battery,0,0,0,7,0,1,African-American,1
1012,33,25 - 45,1,Fail Register Vehicle,0,0,0,1,1,0,Caucasian,0
1013,22,Less than 25,0,Battery,0,0,0,0,0,1,African-American,0
1014,34,25 - 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
1015,35,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,1,1,1,Caucasian,0
1016,33,25 - 45,0,Prowling/Loitering,0,0,0,0,1,1,Caucasian,0
1017,22,Less than 25,1,Battery On A Person Over 65,0,0,0,2,0,1,African-American,1
1018,21,Less than 25,0,Battery,0,0,0,0,0,1,Other,1
1019,35,25 - 45,0,Battery,0,0,0,0,0,0,Caucasian,0
1020,53,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,1,1,1,Caucasian,0
1021,32,25 - 45,1,Fail Register Vehicle,0,0,0,3,1,0,Caucasian,1
1022,29,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,7,0,1,African-American,1
1023,30,25 - 45,1,Possession of Cocaine,0,0,0,4,0,1,African-American,0
1024,32,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,0,Caucasian,0
1025,35,25 - 45,1,Viol Injunction Protect Dom Vi,0,0,0,0,0,0,African-American,0
1026,21,Less than 25,1,Harass Witness/Victm/Informnt,0,0,0,1,0,1,African-American,0
1027,50,Greater than 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
1028,22,Less than 25,1,Trespassing/Construction Site,0,0,0,0,0,1,African-American,0
1029,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,0
1030,21,Less than 25,0,Battery,0,0,0,1,0,1,African-American,1
1031,50,Greater than 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
1032,32,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,4,1,1,Caucasian,0
1033,32,25 - 45,0,Battery,0,0,0,2,0,0,Other,1
1034,21,Less than 25,1,Harass Witness/Victm/Informnt,1,0,0,0,0,0,Other,0
1035,34,25 - 45,1,Possession of Cocaine,0,0,0,5,0,0,African-American,0
1036,23,Less than 25,1,Trespassing/Construction Site,0,0,0,1,0,1,African-American,0
1037,52,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,7,0,1,African-American,0
1038,53,Greater than 45,1,Possession of Cocaine,0,0,0,12,0,1,African-American,1
1039,50,Greater than 45,0,Battery,0,0,0,0,0,1,Caucasian,0
1040,32,25 - 45,1,Petit Theft,0,0,0,3,1,0,Caucasian,1
1041,52,Greater than 45,1,Possession of Cocaine,0,0,0,8,0,1,African-American,1
1042,21,Less than 25,1,Felony DUI (level 3),0,0,0,3,1,1,Caucasian,1
1043,53,Greater than 45,0,Battery,0,0,0,1,1,1,Caucasian,0
1044,35,25 - 45,0,Battery,0,0,0,0,0,0,Caucasian,0
1045,22,Less than 25,1,Battery On A Person Over 65,0,0,0,3,0,1,African-American,1
1046,50,Greater than 45,0,Battery,0,0,0,4,0,1,African-American,1
1047,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,0,1,African-American,1
1048,55,Greater than 45,0,Video Voyeur-<24Y on Child >16,0,0,0,2,0,0,Other,1
1049,30,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,2,0,1,African-American,0
1050,21,Less than 25,1,Possession Of Alprazolam,0,0,0,0,0,1,African-American,1
1051,50,Greater than 45,1,Possession of Cocaine,0,0,0,4,1,1,Caucasian,1
1052,31,25 - 45,1,Fail Register Vehicle,0,0,0,2,1,0,Caucasian,1
1053,29,25 - 45,1,Possession of Cocaine,0,0,0,6,0,1,African-American,1
1054,31,25 - 45,1,Possession of Cocaine,0,0,0,4,0,1,African-American,0
1055,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,African-American,0
1056,31,25 - 45,1,Possession of Cocaine,0,0,0,4,1,1,Caucasian,1
1057,21,Less than 25,0,Battery,0,0,0,0,0,0,Caucasian,0
1058,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,1
1059,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,African-American,0
1060,51,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,4,0,1,African-American,0
1061,53,Greater than 45,1,Poss Unlaw Issue Id,0,0,0,3,1,1,Caucasian,1
1062,29,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,3,0,1,African-American,0
1063,20,Less than 25,1,Possession of Cocaine,0,0,0,1,1,0,Caucasian,1
1064,32,25 - 45,0,Battery,0,0,0,11,0,1,African-American,1
1065,35,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,0,0,1,African-American,0
1066,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,African-American,0
1067,32,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,6,0,1,African-American,1
1068,21,Less than 25,1,Robbery / No Weapon,0,0,0,1,1,1,Caucasian,0
1069,22,Less than 25,1,Possession Of Alprazolam,0,0,0,5,0,1,African-American,1
1070,31,25 - 45,1,Possession of Cocaine,0,0,0,3,0,1,African-American,0
1071,29,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,African-American,0
1072,52,Greater than 45,0,Battery On A Person Over 65,0,0,0,0,1,1,Caucasian,0
1073,54,Greater than 45,0,Battery,0,0,0,0,0,0,African-American,0
1074,31,25 - 45,1,Possession of Cocaine,0,0,0,6,0,1,African-American,0
1075,21,Less than 25,1,Possession Of Alprazolam,0,0,0,0,0,1,African-American,1
1076,19,Less than 25,1,Robbery / No Weapon,0,0,0,1,1,1,Caucasian,0
1077,36,25 - 45,0,Poss Contr Subst W/o Prescript,0,0,0,0,1,0,Caucasian,0
1078,31,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,4,0,1,African-American,0
1079,30,25 - 45,0,Viol Prot Injunc Repeat Viol,0,0,0,2,1,1,Caucasian,1
1080,34,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,1,Caucasian,0
1081,31,25 - 45,0,Battery,0,0,0,1,0,1,Other,1
1082,49,Greater than 45,1,Possession of Cocaine,0,0,0,3,1,1,Caucasian,1
1083,20,Less than 25,1,Possession Of Alprazolam,0,0,0,0,0,1,African-American,1
1084,29,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,1
1085,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,0,1,African-American,0
1086,31,25 - 45,1,Possession of Cocaine,0,0,0,1,1,1,Caucasian,0
1087,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,African-American,0
1088,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,1
1089,21,Less than 25,0,Battery,0,0,0,0,0,1,African-American,0
1090,51,Greater than 45,1,Possession of Cocaine,0,0,0,9,0,1,African-American,1
1091,22,Less than 25,1,Trespassing/Construction Site,0,0,0,0,0,1,African-American,0
1092,56,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1093,30,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,12,0,1,African-American,1
1094,55,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,3,0,1,African-American,0
1095,34,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,3,1,1,Caucasian,0
1096,33,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,1,African-American,0
1097,35,25 - 45,0,Trespass Structure w/Dang Weap,0,0,0,2,1,0,Caucasian,1
1098,22,Less than 25,1,Harass Witness/Victm/Informnt,1,0,0,0,0,0,Caucasian,0
1099,20,Less than 25,1,Battery On A Person Over 65,0,0,0,3,1,1,Caucasian,1
1100,30,25 - 45,0,Prowling/Loitering,0,0,0,0,1,1,Caucasian,0
1101,31,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,4,0,1,African-American,0
1102,34,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,8,0,1,African-American,1
1103,54,Greater than 45,0,Viol Injunction Protect Dom Vi,0,0,0,2,1,1,Caucasian,0
1104,24,Less than 25,0,Viol Prot Injunc Repeat Viol,0,0,0,1,1,0,Caucasian,1
1105,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,1,1,Caucasian,1
1106,34,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,4,1,1,Caucasian,0
1107,33,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,0,Caucasian,0
1108,52,Greater than 45,1,Possession of Cocaine,0,0,0,3,1,1,Caucasian,0
1109,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,6,1,1,Caucasian,1
1110,32,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,3,0,1,African-American,0
1111,20,Less than 25,1,Battery On A Person Over 65,0,0,0,3,1,1,Caucasian,1
1112,29,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,6,0,1,African-American,1
1113,29,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,7,0,1,African-American,1
1114,55,Greater than 45,0,Battery,0,0,0,0,1,0,Caucasian,0
1115,53,Greater than 45,0,Viol Injunction Protect Dom Vi,0,0,0,0,1,1,Caucasian,0
1116,32,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,3,1,1,Caucasian,0
1117,54,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,1,1,1,Caucasian,0
1118,32,25 - 45,1,Possession of Cocaine,0,0,0,6,0,1,African-American,0
1119,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,1
1120,59,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,2,0,0,African-American,0
1121,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,7,0,1,African-American,1
1122,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,0
1123,30,25 - 45,1,Possession of Cocaine,0,0,0,8,0,1,African-American,1
1124,22,Less than 25,0,Battery,0,0,0,1,0,1,African-American,0
1125,53,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,1,0,0,African-American,0
1126,22,Less than 25,1,Possession Of Alprazolam,0,0,0,0,0,0,Other,1
1127,56,Greater than 45,0,Viol Injunction Protect Dom Vi,0,0,0,1,1,1,Caucasian,0
1128,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,1
1129,29,25 - 45,0,Battery,0,0,0,2,0,1,African-American,0
1130,30,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,4,0,1,African-American,1
1131,37,25 - 45,1,Possession of Cocaine,0,0,0,1,1,0,Caucasian,0
1132,29,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,3,0,1,African-American,0
1133,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,0
1134,29,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,7,0,1,African-American,1
1135,30,25 - 45,1,Possession of Cocaine,0,0,0,4,1,1,Caucasian,1
1136,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,1
1137,21,Less than 25,1,Possession of Cocaine,0,0,0,2,0,1,African-American,1
1138,20,Less than 25,1,Trespassing/Construction Site,0,0,0,0,0,1,African-American,0
1139,52,Greater than 45,0,Viol Injunction Protect Dom Vi,0,0,0,0,0,1,Caucasian,0
1140,22,Less than 25,1,Possession Of Alprazolam,0,0,0,1,0,1,African-American,1
1141,33,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,1,0,1,Caucasian,0
1142,49,Greater than 45,1,Possession of Cocaine,0,0,0,5,1,1,Caucasian,1
1143,50,Greater than 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
1144,22,Less than 25,1,Solicit Purchase Cocaine,0,0,0,0,0,1,African-American,0
1145,36,25 - 45,0,Prowling/Loitering,0,0,0,0,1,1,Caucasian,0
1146,21,Less than 25,1,Possession Of Alprazolam,0,0,0,1,0,1,African-American,1
1147,21,Less than 25,1,Robbery / No Weapon,0,0,0,1,1,1,Caucasian,0
1148,50,Greater than 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
1149,52,Greater than 45,1,Possession of Cocaine,0,0,0,5,0,1,African-American,1
1150,31,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,2,1,1,Caucasian,0
1151,51,Greater than 45,1,Possession of Cocaine,0,0,0,6,1,1,Caucasian,1
1152,30,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,6,0,1,African-American,1
1153,54,Greater than 45,1,Possession of Cocaine,0,0,0,3,1,1,Caucasian,0
1154,36,25 - 45,1,Viol Injunction Protect Dom Vi,0,0,0,1,0,0,African-American,0
1155,56,Greater than 45,0,Cash Item w/Intent to Defraud,0,0,0,0,1,1,Caucasian,0
1156,31,25 - 45,1,Possession of Cocaine,0,0,0,9,0,1,African-American,1
1157,32,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,7,0,0,African-American,1
1158,29,25 - 45,0,Battery,0,0,0,4,0,1,African-American,1
1159,28,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,7,0,1,African-American,1
1160,29,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,7,0,1,African-American,1
1161,54,Greater than 45,0,Viol Injunction Protect Dom Vi,0,0,0,1,1,1,Caucasian,0
1162,34,25 - 45,1,Fail Register Vehicle,0,0,0,3,1,0,Caucasian,0
1163,52,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,1,1,1,Caucasian,0
1164,22,Less than 25,1,Battery On A Person Over 65,0,0,0,2,0,1,African-American,1
1165,28,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,7,0,1,African-American,1
1166,31,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,6,0,1,African-American,1
1167,22,Less than 25,1,"Poss Of 1,4-Butanediol",0,0,0,1,1,0,Caucasian,0
1168,24,Less than 25,0,Viol Prot Injunc Repeat Viol,0,0,0,0,0,1,African-American,0
1169,33,25 - 45,1,Fail Register Vehicle,0,0,0,0,1,0,Caucasian,0
1170,36,25 - 45,1,Fail Register Vehicle,0,0,0,2,1,0,Caucasian,0
1171,21,Less than 25,1,Possession Of Alprazolam,0,0,0,0,0,1,African-American,1
1172,21,Less than 25,1,Viol Prot Injunc Repeat Viol,0,0,0,1,1,1,Caucasian,0
1173,30,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,4,0,1,African-American,1
1174,54,Greater than 45,0,Battery On A Person Over 65,0,0,0,0,1,1,Caucasian,0
1175,55,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,3,0,1,African-American,0
1176,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,African-American,0
1177,33,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,1,0,0,African-American,0
1178,54,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1179,21,Less than 25,0,Use Of 2 Way Device To Fac Fel,0,0,0,0,0,0,Caucasian,0
1180,20,Less than 25,0,Battery,0,0,0,0,0,0,Caucasian,0
1181,51,Greater than 45,1,Extradition/Defendants,0,0,0,2,1,1,Caucasian,0
1182,29,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,0
1183,21,Less than 25,1,Viol Prot Injunc Repeat Viol,0,0,0,0,0,1,African-American,0
1184,23,Less than 25,0,Battery,0,0,0,1,1,1,Caucasian,1
1185,20,Less than 25,1,Robbery / No Weapon,0,0,0,0,1,1,Caucasian,0
1186,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,African-American,0
1187,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,1
1188,34,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,4,1,1,Caucasian,0
1189,34,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,1,1,Caucasian,1
1190,33,25 - 45,0,Battery,0,0,0,1,1,0,Caucasian,0
1191,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,6,0,1,African-American,1
1192,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,0
1193,32,25 - 45,1,Throw Deadly Missile Into Veh,0,0,0,12,0,1,African-American,1
1194,54,Greater than 45,0,Attempted Robbery  No Weapon,0,0,0,1,1,0,Caucasian,1
1195,31,25 - 45,0,Prowling/Loitering,0,0,0,1,1,1,Caucasian,0
1196,30,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,African-American,1
1197,55,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,4,0,1,African-American,0
1198,23,Less than 25,1,Trespassing/Construction Site,0,0,0,0,0,1,African-American,0
1199,33,25 - 45,0,Battery,0,0,0,0,1,0,Caucasian,0
1200,34,25 - 45,1,Fail Register Vehicle,0,0,0,3,1,0,Caucasian,1
1201,52,Greater than 45,0,Battery,0,0,0,0,0,1,Caucasian,0
1202,32,25 - 45,1,Disrupting School Function,0,0,0,3,1,1,Caucasian,1
1203,35,25 - 45,1,Possession of Cocaine,0,0,0,1,1,0,Caucasian,0
1204,20,Less than 25,1,Possession of Cocaine,0,0,0,1,0,1,African-American,0
1205,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,0,1,African-American,0
1206,54,Greater than 45,0,Battery,0,0,0,1,0,0,Caucasian,0
1207,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,Caucasian,1
1208,19,Less than 25,1,Possession of Cocaine,0,0,0,3,1,1,Caucasian,1
1209,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,4,0,1,African-American,0
1210,29,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,6,0,1,African-American,1
1211,21,Less than 25,1,Possession Of Alprazolam,0,0,0,0,0,0,African-American,1
1212,21,Less than 25,1,Battery On A Person Over 65,0,0,0,2,1,1,Caucasian,1
1213,51,Greater than 45,1,Possession of Cocaine,0,0,0,4,1,1,Caucasian,1
1214,51,Greater than 45,0,Viol Prot Injunc Repeat Viol,0,0,0,12,0,1,African-American,1
1215,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,0,1,African-American,1
1216,31,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,8,0,1,African-American,1
1217,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,11,0,1,African-American,1
1218,51,Greater than 45,1,Possession of Cocaine,0,0,0,6,0,1,African-American,1
1219,33,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,1,1,1,Caucasian,0
1220,51,Greater than 45,1,Extradition/Defendants,0,0,0,2,1,1,Caucasian,0
1221,31,25 - 45,1,Video Voyeur-<24Y on Child >16,0,0,0,6,0,1,African-American,1
1222,32,25 - 45,0,Video Voyeur-<24Y on Child >16,0,0,0,4,0,1,African-American,1
1223,33,25 - 45,1,Viol Injunction Protect Dom Vi,0,0,0,7,0,1,African-American,0
1224,36,25 - 45,1,Possession of Cocaine,0,0,0,1,1,0,Caucasian,0
1225,34,25 - 45,0,Battery,0,0,0,0,0,1,African-American,0
1226,20,Less than 25,1,Battery On A Person Over 65,0,0,0,2,1,1,Caucasian,1
1227,33,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,0,0,1,African-American,0
1228,34,25 - 45,1,Possession of Cocaine,0,0,0,8,0,1,African-American,0
1229,50,Greater than 45,1,Possession of Cocaine,0,0,0,13,0,1,African-American,1
1230,31,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,5,1,1,Caucasian,1
1231,20,Less than 25,1,Possession Of Alprazolam,0,0,0,2,0,1,African-American,1
1232,55,Greater than 45,0,Battery On A Person Over 65,0,0,0,0,1,1,Caucasian,0
1233,54,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,2,0,1,African-American,0
1234,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,African-American,0
1235,34,25 - 45,0,Battery,0,0,0,1,1,1,Caucasian,0
1236,29,25 - 45,0,Battery,0,0,0,2,0,1,African-American,0
1237,33,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,0,0,1,African-American,0
1238,28,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,7,0,1,African-American,1
1239,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,0
1240,31,25 - 45,1,Burglary Assault/Battery Armed,0,0,0,2,1,1,Caucasian,0
1241,31,25 - 45,0,Burglary Assault/Battery Armed,0,0,0,3,0,1,African-American,0
1242,54,Greater than 45,1,Viol Injunction Protect Dom Vi,0,0,0,4,1,1,Caucasian,0
1243,20,Less than 25,1,Battery On A Person Over 65,0,0,0,2,0,1,African-American,1
