inputId,age,age_cat,c_charge_degree,c_charge_desc,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race,sex,race-name,two_year_recid
1374,33,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1375,25,25 - 45,0,arrest case no charge,0,0,0,1,0,0,African-American,0
1376,48,Greater than 45,1,Possession of Cocaine,0,0,0,5,0,1,African-American,1
1377,28,25 - 45,1,Deliver Cannabis,0,0,0,18,0,1,African-American,1
1378,31,25 - 45,0,Exposes Culpable Negligence,0,0,0,7,1,1,Caucasian,0
1379,33,25 - 45,1,Driving While License Revoked,0,0,0,14,0,1,African-American,1
1380,28,25 - 45,0,Carrying Concealed Firearm,0,0,0,3,0,1,African-American,0
1381,31,25 - 45,1,Drivg While Lic Suspd/Revk/Can,0,0,0,2,0,0,Hispanic,1
1382,39,25 - 45,1,Aggravated Assault W/Dead Weap,0,0,0,4,0,0,African-American,0
1383,61,Greater than 45,0,DUI Property Damage/Injury,0,0,0,1,1,1,Caucasian,0
1384,22,Less than 25,1,Poss F/Arm Delinq,0,1,0,2,1,1,Caucasian,1
1385,50,Greater than 45,0,Battery,0,0,0,0,1,0,Caucasian,0
1386,24,Less than 25,1,Burglary Conveyance Unoccup,5,0,0,5,0,1,African-American,1
1387,27,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,5,1,1,Caucasian,0
1388,30,25 - 45,1,Tampering With Physical Evidence,0,0,0,5,1,0,Caucasian,1
1389,47,Greater than 45,0,Battery,0,0,0,0,1,0,Caucasian,0
1390,31,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1391,24,Less than 25,0,DUI Level 0.15 Or Minor In Veh,0,0,0,0,0,1,Asian,0
1392,61,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1393,37,25 - 45,1,Deliver Cocaine,0,0,0,9,0,1,Hispanic,0
1394,26,25 - 45,1,Possession Of Alprazolam,0,0,0,4,1,0,Caucasian,1
1395,34,25 - 45,1,Leaving the Scene of Accident,0,0,0,12,0,1,African-American,1
1396,30,25 - 45,1,Fail To Redeliv Hire/Leas Prop,0,0,0,1,0,1,African-American,0
1397,21,Less than 25,0,Aggravated Assault w/Firearm,0,0,0,0,0,1,Other,0
1398,26,25 - 45,1,Felony Driving While Lic Suspd,0,0,0,1,0,1,African-American,0
1399,29,25 - 45,0,Refuse to Supply DNA Sample,0,0,0,1,0,0,African-American,0
1400,61,Greater than 45,1,Possession of Cocaine,0,0,0,11,0,1,African-American,0
1401,24,Less than 25,1,Possession of Cocaine,0,1,9,2,0,1,Other,1
1402,46,Greater than 45,0,Battery,0,0,0,2,0,1,African-American,0
1403,21,Less than 25,1,Criminal Mischief,1,2,2,3,0,1,African-American,1
1404,23,Less than 25,1,Tampering With Physical Evidence,0,0,0,3,0,1,African-American,0
1405,24,Less than 25,1,Resist Officer w/Violence,0,0,1,6,0,1,African-American,1
1406,27,25 - 45,1,Fraudulent Use of Credit Card,0,0,0,1,0,0,African-American,1
1407,25,25 - 45,0,Battery,0,3,1,8,0,1,African-American,1
1408,33,25 - 45,1,Pos Cannabis For Consideration,0,0,0,4,0,1,Other,1
1409,45,Greater than 45,1,Felony Battery,0,0,0,7,1,1,Caucasian,0
1410,61,Greater than 45,0,Disorderly Conduct,0,0,0,0,1,0,Caucasian,0
1411,37,25 - 45,0,Viol Injunct Domestic Violence,0,0,0,0,0,1,Other,0
1412,24,Less than 25,1,Grand Theft (Motor Vehicle),0,0,0,1,0,1,African-American,0
1413,26,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,2,0,1,African-American,1
1414,41,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,6,0,1,African-American,1
1415,54,Greater than 45,1,Grand Theft (Motor Vehicle),0,0,0,0,0,1,Other,0
1416,58,Greater than 45,1,Grand Theft (Motor Vehicle),0,0,0,0,0,1,African-American,1
1417,24,Less than 25,1,Aggrav Stalking After Injunctn,0,0,0,3,0,1,African-American,0
1418,24,Less than 25,0,Possess Drug Paraphernalia,0,0,0,0,0,1,African-American,0
1419,36,25 - 45,0,Battery,0,0,0,4,1,0,Caucasian,1
1420,42,25 - 45,1,Agg Fleeing and Eluding,0,0,0,8,1,1,Caucasian,0
1421,46,Greater than 45,1,Possession Of Diazepam,0,0,0,2,0,1,Other,0
1422,48,Greater than 45,0,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,1,Caucasian,0
1423,21,Less than 25,0,Fail Register Vehicle,0,0,0,0,1,1,Caucasian,1
1424,39,25 - 45,1,Battery on a Person Over 65,0,0,2,10,0,0,Hispanic,1
1425,23,Less than 25,1,Felony Petit Theft,0,0,0,0,0,0,African-American,0
1426,35,25 - 45,0,Battery,0,0,0,4,1,1,Caucasian,0
1427,21,Less than 25,1,Carrying Concealed Firearm,0,0,0,1,1,1,Caucasian,1
1428,20,Less than 25,1,Pos Cannabis W/Intent Sel/Del,0,0,0,3,0,1,Hispanic,1
1429,34,25 - 45,1,Possession Of Alprazolam,1,0,0,10,0,1,African-American,1
1430,27,25 - 45,1,arrest case no charge,0,0,0,2,1,0,Caucasian,1
1431,55,Greater than 45,1,Failure To Return Hired Vehicle,0,0,0,0,0,1,African-American,0
1432,22,Less than 25,1,Att Burgl Unoccupied Dwel,0,0,1,0,0,1,African-American,1
1433,35,25 - 45,1,arrest case no charge,0,0,0,2,1,1,Caucasian,1
1434,23,Less than 25,0,Battery,0,0,0,2,0,1,African-American,0
1435,43,25 - 45,1,Driving While License Revoked,0,0,0,0,0,1,African-American,1
1436,20,Less than 25,1,Burglary Unoccupied Dwelling,0,0,0,0,0,1,African-American,1
1437,33,25 - 45,0,Viol Prot Injunc Repeat Viol,0,0,0,2,0,0,Hispanic,0
1438,37,25 - 45,1,Crimin Mischief Damage $1000+,0,0,0,0,1,1,Caucasian,0
1439,27,25 - 45,1,Crim Use of Personal ID Info,0,0,0,0,0,1,Other,1
1440,32,25 - 45,1,arrest case no charge,0,0,1,22,0,1,African-American,1
1441,31,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,1
1442,35,25 - 45,0,Battery,0,0,0,0,0,1,African-American,1
1443,32,25 - 45,1,Retail Theft $300 2nd Offense,0,0,0,3,0,0,African-American,1
1444,59,Greater than 45,1,Possession of Cocaine,0,0,0,1,0,1,African-American,0
1445,23,Less than 25,1,Pos Cannabis W/Intent Sel/Del,1,0,0,2,0,1,African-American,1
1446,27,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,1,1,Caucasian,1
1447,24,Less than 25,1,arrest case no charge,0,0,0,2,1,1,Caucasian,0
1448,26,25 - 45,1,Driving While License Revoked,0,0,0,9,0,1,African-American,1
1449,29,25 - 45,1,Tampering With Physical Evidence,0,2,0,12,0,1,African-American,1
1450,33,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,6,1,1,Caucasian,1
1451,37,25 - 45,1,Leaving the Scene of Accident,0,0,0,2,1,1,Caucasian,0
1452,31,25 - 45,0,Battery,3,0,1,15,0,1,African-American,1
1453,24,Less than 25,0,Battery,0,0,0,2,0,1,African-American,1
1454,21,Less than 25,1,"Deliver 3,4 Methylenediox",0,0,0,0,0,1,African-American,0
1455,23,Less than 25,1,Deliver Cannabis,0,0,0,0,0,1,African-American,0
1456,51,Greater than 45,0,Operating W/O Valid License,0,0,0,0,0,1,African-American,0
1457,32,25 - 45,1,Grand Theft (Motor Vehicle),0,0,0,14,0,1,African-American,1
1458,62,Greater than 45,0,Lve/Scen/Acc/Veh/Prop/Damage,0,0,0,0,1,0,Caucasian,0
1459,24,Less than 25,1,Burglary Structure Unoccup,0,1,0,2,0,1,African-American,1
1460,25,25 - 45,1,Felony Battery,0,0,0,0,1,1,Caucasian,1
1461,25,25 - 45,1,arrest case no charge,0,0,0,2,1,0,Caucasian,1
1462,29,25 - 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,0,0,0,Other,0
1463,42,25 - 45,1,Aggravated Assault w/Firearm,0,0,0,0,0,1,African-American,0
1464,22,Less than 25,0,Battery,0,0,0,0,0,1,African-American,1
1465,25,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,0,1,African-American,0
1466,40,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,0,0,Other,0
1467,30,25 - 45,1,Burglary Unoccupied Dwelling,0,0,0,1,1,1,Caucasian,0
1468,24,Less than 25,1,Burglary Conveyance Unoccup,0,0,0,3,0,1,African-American,1
1469,69,Greater than 45,0,Aggravated Assault W/dead Weap,0,0,0,0,1,1,Caucasian,0
1470,33,25 - 45,0,Battery,0,0,1,9,0,1,African-American,1
1471,49,Greater than 45,1,arrest case no charge,0,0,0,1,1,0,Caucasian,0
1472,54,Greater than 45,1,Agg Battery Grt/Bod/Harm,0,0,0,0,0,1,Hispanic,1
1473,25,25 - 45,1,Battery on Law Enforc Officer,0,0,0,2,0,0,African-American,1
1474,60,Greater than 45,1,Possession of Cocaine,0,0,0,19,0,1,African-American,1
1475,23,Less than 25,0,Battery,0,0,7,3,1,1,Caucasian,0
1476,41,25 - 45,1,Driving While License Revoked,0,0,0,0,0,1,African-American,0
1477,44,25 - 45,1,Possession of Cocaine,0,0,0,1,1,1,Caucasian,0
1478,20,Less than 25,1,Grand Theft (Motor Vehicle),0,0,0,0,0,1,African-American,0
1479,37,25 - 45,0,Driving Under The Influence,0,0,0,3,1,1,Caucasian,0
1480,44,25 - 45,0,Viol Injunct Domestic Violence,0,0,0,0,0,1,African-American,0
1481,35,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,1
1482,21,Less than 25,0,Resist/Obstruct W/O Violence,0,0,0,1,0,1,African-American,0
1483,25,25 - 45,0,Battery,0,0,0,9,1,1,Caucasian,1
1484,27,25 - 45,1,Possession of Cocaine,0,0,0,2,1,1,Caucasian,0
1485,50,Greater than 45,0,DUI Property Damage/Injury,0,0,0,0,1,1,Caucasian,0
1486,24,Less than 25,0,arrest case no charge,0,0,0,5,0,1,Other,0
1487,28,25 - 45,1,Felony Battery,0,0,0,7,1,1,Caucasian,1
1488,27,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1489,54,Greater than 45,0,arrest case no charge,0,0,0,9,0,1,African-American,0
1490,74,Greater than 45,1,Felony Petit Theft,0,0,0,0,0,0,African-American,0
1491,59,Greater than 45,0,Driving Under The Influence,0,0,0,0,1,1,Caucasian,0
1492,54,Greater than 45,1,arrest case no charge,0,0,0,1,0,1,African-American,0
1493,48,Greater than 45,1,arrest case no charge,0,0,0,1,0,1,Other,0
1494,36,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,Other,0
1495,22,Less than 25,1,"Poss3,4 Methylenedioxymethcath",0,0,0,0,0,1,African-American,1
1496,44,25 - 45,1,Possession of Cocaine,0,1,0,11,0,0,African-American,1
1497,54,Greater than 45,1,Possession of Cocaine,0,0,0,4,0,1,African-American,1
1498,38,25 - 45,0,Battery,0,0,0,2,1,1,Caucasian,0
1499,58,Greater than 45,1,Felony Battery w/Prior Convict,0,0,0,3,1,1,Caucasian,0
1500,23,Less than 25,1,arrest case no charge,0,0,0,0,1,1,Caucasian,1
1501,44,25 - 45,0,Susp Drivers Lic 1st Offense,0,0,0,0,1,1,Caucasian,0
1502,26,25 - 45,1,arrest case no charge,0,0,0,1,1,1,Caucasian,1
1503,43,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,1,1,Caucasian,1
1504,46,Greater than 45,1,Driving While License Revoked,0,0,0,6,1,1,Caucasian,1
1505,31,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,1,1,1,Caucasian,1
1506,28,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,3,0,0,African-American,0
1507,43,25 - 45,1,arrest case no charge,0,0,0,2,1,1,Caucasian,0
1508,20,Less than 25,1,"Poss3,4 Methylenedioxymethcath",0,0,0,0,1,0,Caucasian,0
1509,39,25 - 45,0,Disorderly Conduct,0,0,1,6,0,1,African-American,1
1510,58,Greater than 45,1,Felony Petit Theft,0,0,0,6,0,1,African-American,0
1511,55,Greater than 45,0,DUI Property Damage/Injury,0,0,0,0,1,0,Caucasian,0
1512,54,Greater than 45,1,Corrupt Public Servant,0,0,0,0,1,1,Caucasian,0
1513,64,Greater than 45,1,Driving While License Revoked,0,0,0,20,0,1,African-American,0
1514,24,Less than 25,0,Battery,0,0,0,1,1,1,Caucasian,1
1515,58,Greater than 45,1,"Poss 3,4 MDMA (Ecstasy)",0,0,0,4,0,0,African-American,1
1516,24,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,3,0,0,African-American,1
1517,26,25 - 45,1,Robbery / Weapon,0,3,0,8,1,1,Caucasian,1
1518,28,25 - 45,0,Battery,0,0,0,6,0,1,African-American,1
1519,20,Less than 25,0,Battery,0,0,0,0,1,1,Caucasian,1
1520,21,Less than 25,0,Burglary Structure Unoccup,0,0,1,0,1,1,Caucasian,0
1521,66,Greater than 45,0,Fleeing Or Attmp Eluding A Leo,0,0,0,0,0,1,Other,0
1522,51,Greater than 45,1,Criminal Mischief,0,0,0,0,0,1,African-American,1
1523,25,25 - 45,1,Crimin Mischief Damage $1000+,0,0,0,2,0,1,African-American,1
1524,23,Less than 25,1,Grand Theft in the 3rd Degree,0,0,0,0,0,0,African-American,0
1525,22,Less than 25,1,Purchase Cannabis,0,0,0,0,0,1,African-American,0
1526,20,Less than 25,0,Battery,0,0,0,0,0,1,African-American,1
1527,26,25 - 45,1,Burglary Conveyance Armed,0,0,0,6,0,1,African-American,1
1528,42,25 - 45,1,Possession Of Amphetamine,0,0,0,1,0,1,African-American,0
1529,21,Less than 25,1,Burglary Conveyance Armed,0,0,0,0,0,1,African-American,0
1530,33,25 - 45,1,Robbery W/Firearm,0,0,0,2,0,1,African-American,1
1531,50,Greater than 45,1,arrest case no charge,0,0,0,1,0,0,African-American,0
1532,22,Less than 25,1,Possession Of Alprazolam,0,0,2,5,1,1,Caucasian,1
1533,47,Greater than 45,0,Battery,0,0,0,2,1,1,Caucasian,0
1534,40,25 - 45,0,DUI Property Damage/Injury,0,0,0,1,1,1,Caucasian,0
1535,33,25 - 45,1,arrest case no charge,0,0,0,1,0,0,African-American,0
1536,31,25 - 45,0,Driving Under The Influence,0,0,1,3,1,1,Caucasian,1
1537,52,Greater than 45,1,Possession of Cocaine,0,0,0,7,0,1,African-American,1
1538,27,25 - 45,1,arrest case no charge,0,0,0,5,0,1,African-American,1
1539,27,25 - 45,1,Uttering Forged Credit Card,0,0,0,0,0,1,African-American,0
1540,24,Less than 25,0,Possess Cannabis/20 Grams Or Less,0,0,0,2,0,1,African-American,1
1541,25,25 - 45,1,Burglary Conveyance Unoccup,0,0,0,1,0,1,African-American,0
1542,30,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,3,0,1,African-American,0
1543,45,Greater than 45,1,Possession of Cocaine,0,0,0,6,0,1,Hispanic,1
1544,28,25 - 45,1,Kidnapping / Domestic Violence,0,0,0,2,0,1,Hispanic,1
1545,56,Greater than 45,0,Driving Under The Influence,0,0,0,2,0,0,African-American,1
1546,52,Greater than 45,1,Driving While License Revoked,0,0,0,3,0,1,Hispanic,0
1547,27,25 - 45,1,Uttering Forged Bills,0,0,0,0,1,1,Caucasian,1
1548,41,25 - 45,0,Battery,0,0,0,9,1,1,Caucasian,0
1549,29,25 - 45,0,Driving License Suspended,0,0,0,1,1,1,Caucasian,0
1550,36,25 - 45,0,arrest case no charge,0,0,0,0,0,0,African-American,0
1551,51,Greater than 45,1,Possession of Cocaine,1,0,0,19,0,1,African-American,1
1552,44,25 - 45,1,arrest case no charge,0,0,1,11,0,1,African-American,1
1553,26,25 - 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,2,0,1,African-American,0
1554,36,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,African-American,0
1555,50,Greater than 45,0,Battery,0,0,0,3,0,1,African-American,0
1556,51,Greater than 45,1,Possession of Cocaine,0,0,0,7,0,0,African-American,0
1557,42,25 - 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,0,0,0,African-American,0
1558,46,Greater than 45,0,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,0,Caucasian,0
1559,33,25 - 45,1,Burglary Dwelling Assault/Batt,0,0,0,0,0,1,African-American,0
1560,49,Greater than 45,0,Battery Spouse Or Girlfriend,0,0,0,4,1,1,Caucasian,1
1561,32,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,2,1,1,Caucasian,0
1562,27,25 - 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,0,0,1,African-American,0
1563,20,Less than 25,1,Possession of Cocaine,0,0,0,0,0,1,African-American,0
1564,23,Less than 25,1,Possession of Cocaine,0,0,0,1,1,1,Caucasian,1
1565,56,Greater than 45,1,Felony Petit Theft,0,0,0,24,0,1,African-American,0
1566,21,Less than 25,0,Battery,0,0,0,0,0,1,African-American,1
1567,40,25 - 45,1,Grand Theft in the 1st Degree,0,0,0,0,0,0,African-American,0
1568,22,Less than 25,1,Burglary Unoccupied Dwelling,0,0,0,1,0,1,African-American,1
1569,29,25 - 45,1,arrest case no charge,0,0,0,9,0,1,African-American,1
1570,57,Greater than 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,0,1,1,Caucasian,0
1571,25,25 - 45,0,Assault,0,0,0,0,0,1,African-American,0
1572,51,Greater than 45,0,Viol Injunct Domestic Violence,0,0,0,0,0,1,African-American,1
1573,30,25 - 45,1,arrest case no charge,0,0,0,1,0,0,African-American,0
1574,40,25 - 45,1,Attempted Robbery  No Weapon,0,0,0,1,1,1,Caucasian,0
1575,37,25 - 45,0,Battery,0,0,0,1,1,1,Caucasian,1
1576,43,25 - 45,0,Grand Theft (Motor Vehicle),0,0,0,0,1,0,Caucasian,0
1577,40,25 - 45,1,Delivery Of Drug Paraphernalia,0,0,0,0,0,1,Asian,0
1578,44,25 - 45,1,Possession of Cocaine,0,0,0,4,1,0,Caucasian,1
1579,34,25 - 45,1,Possession of Cannabis,0,0,0,2,0,1,African-American,0
1580,21,Less than 25,1,Poss F/Arm Delinq,0,0,0,0,0,1,African-American,1
1581,25,25 - 45,1,arrest case no charge,0,0,0,2,1,1,Caucasian,1
1582,41,25 - 45,1,Possession of Cocaine,0,1,0,10,0,1,African-American,1
1583,56,Greater than 45,1,Poss Cocaine/Intent To Del/Sel,0,0,0,6,1,1,Caucasian,0
1584,32,25 - 45,1,Neglect Child / No Bodily Harm,0,0,0,0,0,1,Other,0
1585,37,25 - 45,1,Crim Use of Personal ID Info,0,0,0,1,0,1,Other,0
1586,54,Greater than 45,0,Battery,0,0,0,12,0,1,African-American,1
1587,22,Less than 25,1,Agg Assault W/int Com Fel Dome,0,0,0,3,0,1,African-American,0
1588,35,25 - 45,0,arrest case no charge,0,0,0,1,0,1,African-American,0
1589,24,Less than 25,0,Battery,1,2,0,3,1,1,Caucasian,0
1590,31,25 - 45,1,Driving While License Revoked,0,0,0,5,1,1,Caucasian,1
1591,21,Less than 25,1,arrest case no charge,0,1,0,1,0,1,African-American,1
1592,31,25 - 45,1,arrest case no charge,0,0,0,2,0,1,African-American,0
1593,36,25 - 45,1,Possession of Cocaine,0,0,1,3,1,0,Caucasian,0
1594,35,25 - 45,1,arrest case no charge,2,0,0,9,0,0,African-American,0
1595,37,25 - 45,1,Burglary Unoccupied Dwelling,0,0,0,8,0,1,African-American,0
1596,37,25 - 45,1,"Aggr Child Abuse-Torture,Punish",0,0,0,0,0,1,Native American,0
1597,25,25 - 45,0,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,1,Caucasian,0
1598,22,Less than 25,1,Grand Theft in the 3rd Degree,0,1,0,3,0,1,African-American,1
1599,21,Less than 25,1,Carrying Concealed Firearm,0,1,2,1,0,1,African-American,0
1600,57,Greater than 45,1,Aggravated Assault W/dead Weap,0,0,0,3,0,1,African-American,0
1601,28,25 - 45,1,arrest case no charge,0,0,0,13,0,1,African-American,1
1602,37,25 - 45,1,Driving While License Revoked,0,0,1,26,0,1,African-American,1
1603,29,25 - 45,1,Possession Of Heroin,0,0,0,1,1,1,Caucasian,0
1604,44,25 - 45,1,arrest case no charge,0,0,0,2,0,1,African-American,0
1605,23,Less than 25,1,Pos Cannabis W/Intent Sel/Del,0,0,0,0,0,1,African-American,0
1606,33,25 - 45,0,Tresspass Struct/Conveyance,0,0,0,3,0,0,African-American,1
1607,44,25 - 45,1,Felony Driving While Lic Suspd,0,0,0,2,0,1,African-American,0
1608,33,25 - 45,0,Susp Drivers Lic 1st Offense,0,0,0,0,1,0,Caucasian,0
1609,33,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,1,1,Caucasian,0
1610,45,Greater than 45,0,Battery,0,0,0,0,0,1,Other,0
1611,29,25 - 45,0,Battery,0,0,0,2,0,1,African-American,0
1612,53,Greater than 45,1,arrest case no charge,0,0,0,1,1,1,Caucasian,0
1613,51,Greater than 45,1,Interference with Custody,0,0,0,3,1,1,Caucasian,1
1614,24,Less than 25,1,Robbery Sudd Snatch No Weapon,0,0,0,0,0,1,African-American,0
1615,22,Less than 25,1,Possession Of Amphetamine,0,0,0,1,0,0,Hispanic,0
1616,49,Greater than 45,0,Viol Injunction Protect Dom Vi,0,0,0,0,0,1,Hispanic,0
1617,22,Less than 25,1,Possess w/I/Utter Forged Bills,0,0,0,0,0,1,African-American,0
1618,27,25 - 45,1,Aggravated Assault W/Dead Weap,0,0,0,0,0,1,African-American,1
1619,63,Greater than 45,1,arrest case no charge,0,0,0,1,0,1,African-American,0
1620,30,25 - 45,1,Possession of Cocaine,0,0,0,22,1,1,Caucasian,1
1621,56,Greater than 45,1,Possession of Cocaine,0,0,0,22,0,1,African-American,1
1622,23,Less than 25,0,Petit Theft,0,0,0,3,1,1,Caucasian,1
1623,31,25 - 45,0,arrest case no charge,1,0,0,5,0,1,African-American,0
1624,51,Greater than 45,1,arrest case no charge,0,0,0,5,1,0,Caucasian,0
1625,40,25 - 45,1,Possession of Hydromorphone,0,0,0,5,1,1,Caucasian,1
1626,27,25 - 45,0,DUI Level 0.15 Or Minor In Veh,0,0,0,0,1,1,Caucasian,1
1627,38,25 - 45,1,arrest case no charge,0,0,0,1,0,1,Other,0
1628,35,25 - 45,1,arrest case no charge,0,0,0,4,1,1,Caucasian,0
1629,26,25 - 45,1,Shoot In Occupied Dwell,0,1,2,5,0,1,African-American,1
1630,36,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,5,0,1,Hispanic,0
1631,32,25 - 45,0,Solic to Commit Battery,0,0,0,0,0,1,Other,1
1632,33,25 - 45,1,"Poss3,4 Methylenedioxymethcath",0,0,0,1,0,0,African-American,0
1633,20,Less than 25,0,Battery,0,0,0,0,0,1,Other,1
1634,24,Less than 25,1,arrest case no charge,0,0,0,5,0,1,Other,1
1635,47,Greater than 45,1,Driving While License Revoked,0,0,0,13,0,1,African-American,1
1636,24,Less than 25,1,Felony Driving While Lic Suspd,0,0,0,2,1,1,Caucasian,1
1637,26,25 - 45,0,Operating W/O Valid License,0,0,0,0,0,1,African-American,0
1638,34,25 - 45,1,Possession of Cocaine,0,0,0,10,1,0,Caucasian,1
1639,31,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,0,0,1,African-American,0
1640,25,25 - 45,1,arrest case no charge,0,1,0,21,0,1,African-American,1
1641,54,Greater than 45,0,Battery,0,0,0,0,1,0,Caucasian,0
1642,43,25 - 45,1,Possession of Hydrocodone,0,0,0,9,1,1,Caucasian,0
1643,25,25 - 45,1,Possession of Cocaine,0,0,0,4,1,1,Caucasian,1
1644,24,Less than 25,0,Prostitution/Lewd Act Assignation,1,0,0,2,0,1,African-American,1
1645,50,Greater than 45,0,Susp Drivers Lic 1st Offense,0,0,0,9,1,1,Caucasian,1
1646,22,Less than 25,0,Battery,0,0,0,1,0,1,African-American,1
1647,22,Less than 25,1,arrest case no charge,0,1,0,2,0,1,African-American,1
1648,28,25 - 45,1,Grand Theft in the 3rd Degree,0,0,0,2,0,1,Hispanic,0
1649,25,25 - 45,1,arrest case no charge,0,0,0,1,0,0,African-American,0
1650,55,Greater than 45,0,Battery,0,0,0,10,0,1,African-American,1
1651,47,Greater than 45,0,Battery,0,0,0,0,0,1,Hispanic,0
1652,22,Less than 25,1,Possession of Cocaine,0,0,0,0,0,1,Hispanic,0
1653,45,Greater than 45,1,Felony Battery (Dom Strang),0,0,0,1,1,1,Caucasian,1
1654,59,Greater than 45,0,Driving Under The Influence,0,0,0,2,0,1,African-American,0
1655,24,Less than 25,1,Failure To Return Hired Vehicle,0,0,0,0,0,1,Other,0
1656,39,25 - 45,1,Poss Pyrrolidinovalerophenone,0,1,0,4,0,1,Other,1
1657,31,25 - 45,1,Felony Battery (Dom Strang),0,1,0,3,0,1,African-American,0
1658,47,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1659,42,25 - 45,1,Tampering With Physical Evidence,0,0,0,1,0,1,African-American,0
1660,51,Greater than 45,0,arrest case no charge,0,0,0,5,0,1,African-American,0
1661,36,25 - 45,1,arrest case no charge,0,2,0,17,0,1,African-American,1
1662,38,25 - 45,1,arrest case no charge,0,0,0,0,0,1,African-American,0
1663,20,Less than 25,0,Battery,0,0,0,0,1,1,Caucasian,1
1664,36,25 - 45,0,Disorderly Intoxication,0,0,0,9,0,1,African-American,0
1665,55,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1666,31,25 - 45,1,Poss Unlaw Issue Driver Licenc,0,0,0,1,0,1,African-American,0
1667,43,25 - 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1668,23,Less than 25,1,Burglary Unoccupied Dwelling,0,0,0,0,0,1,African-American,0
1669,34,25 - 45,1,Felony Battery (Dom Strang),0,0,0,0,0,1,Hispanic,0
1670,48,Greater than 45,0,Battery,0,0,0,0,1,1,Caucasian,0
1671,51,Greater than 45,0,DUI Blood Alcohol Above 0.20,0,0,0,17,0,1,African-American,0
1672,24,Less than 25,1,Neglect Child / No Bodily Harm,0,0,0,0,0,0,Other,0
1673,24,Less than 25,1,Possession Of Alprazolam,0,0,0,0,1,1,Caucasian,0
1674,21,Less than 25,0,Littering,0,0,0,2,0,1,African-American,1
1675,21,Less than 25,1,Tampering With Physical Evidence,0,0,0,0,0,1,Other,1
1676,32,25 - 45,0,Refuse Submit Blood/Breath Test,0,0,2,6,1,1,Caucasian,0
1677,36,25 - 45,1,Aggrav Battery w/Deadly Weapon,0,0,0,0,0,0,African-American,0
1678,32,25 - 45,1,Robbery / Weapon,0,0,0,0,0,1,African-American,0
1679,37,25 - 45,1,Pos Cannabis W/Intent Sel/Del,0,0,0,1,0,1,Hispanic,1
1680,45,Greater than 45,1,Felony Driving While Lic Suspd,0,0,0,1,1,0,Caucasian,0
1681,57,Greater than 45,1,Felony Battery w/Prior Convict,0,0,0,19,0,1,African-American,0
1682,24,Less than 25,0,DUI Level 0.15 Or Minor In Veh,0,1,2,3,1,1,Caucasian,0
1683,31,25 - 45,1,arrest case no charge,5,0,0,10,0,1,African-American,1
1684,50,Greater than 45,1,Fleeing Or Attmp Eluding A Leo,0,0,0,10,1,1,Caucasian,0
1685,29,25 - 45,0,Susp Drivers Lic 1st Offense,0,0,0,8,0,1,African-American,0
1686,49,Greater than 45,1,arrest case no charge,0,0,0,10,0,1,African-American,1
1687,48,Greater than 45,1,Grand Theft (Motor Vehicle),0,0,0,4,0,1,Other,1
1688,32,25 - 45,1,arrest case no charge,0,1,0,5,0,1,African-American,0
1689,52,Greater than 45,0,Grand Theft in the 3rd Degree,0,0,0,7,0,1,African-American,1
1690,39,25 - 45,0,Driving Under The Influence,0,0,0,2,0,1,African-American,0
1691,45,Greater than 45,0,Battery,0,0,0,1,0,1,Hispanic,0
