inputId Score
14446 209.2965
14449 169.9804
14451 244.4772
14455 163.6529
14457 242.3499
14463 145.7172
14465 174.1445
14467 230.2225
14471 4040.6170
14475 166.5741
14487 182.4480
14488 248.4125
14491 146.8104
14492 151.0050
14494 151.5180
14497 159.7435
14498 159.4354
14500 185.1867
14502 149.4199
14507 218.5122
14509 260.7860
14513 148.6261
14516 303.5194
14520 154.6765
14524 154.8267
14526 146.8938
14529 156.3259
14531 149.5243
14532 240.3693
14533 145.3505
14534 150.5371
14535 157.1004
14541 180.5998
14542 250.2064
14551 147.1789
14552 3076.5200
14554 194.2254
14555 363.3043
14558 149.3769
14561 151.5272
14563 849.9443
14568 212.4116
14572 147.7485
14573 146.6100
14574 188.5285
14578 218.3044
14580 235.7894
14581 158.4602
14584 390.4541
14586 146.2916
14587 237.7488
14589 3770.0332
14590 240.4729
14595 146.7571
14598 267.2994
14599 148.7055
14601 144.9461
14605 246.3027
14609 148.5839
14612 982.3679
14615 411.6648
14617 1144.6977
14618 274.3254
14620 1310.5341
14622 155.9852
14624 149.6993
14628 163.5609
14630 274.3254
14636 158.6433
14641 151.6070
14642 162.9959
14648 188.6508
14649 146.9564
14651 165.5716
14660 157.3809
14665 152.1018
14666 573.4512
14667 208.2772
14676 179.1747
14677 158.3387
14678 210.0788
14679 151.8877
14681 145.8824
14683 162.9186
14684 177.5305
14685 147.1873
14689 154.7345
14693 157.4239
14697 253.2602
14698 267.6121
14699 149.3833
14700 253.0157
14701 178.7997
14703 156.1362
14707 149.0989
14710 150.5639
14711 149.8599
14713 234.5617
14715 167.5445
14722 150.0983
14723 157.0391
14727 194.3198
14730 219.5804
14731 223.5393
14733 159.6099
14735 199.2083
14743 168.4264
14745 148.8230
14751 3938.3428
14752 199.1435
14754 187.9709
14759 169.9129
14762 156.1854
14768 199.4999
14771 163.9110
14780 163.7012
14781 151.6224
14783 146.6518
14786 205.8748
14787 276.4902
14788 146.4158
14789 251.0344
14792 145.1444
14794 149.3254
14798 145.1475
14799 189.4286
14803 215.1194
14807 249.6758
14809 160.7646
14810 148.6473
14811 245.1674
14812 348.1951
14815 149.1530
14819 228.9102
14822 148.8499
14828 2119.0614
14830 294.3508
14831 148.3531
14835 153.9159
14836 171.1118
14844 146.7712
14846 151.4046
14847 194.9121
14848 256.9581
14850 159.1267
14856 149.7922
14860 153.4399
14861 153.0962
14866 155.7409
14868 334.7513
14869 147.4045
14873 232.8090
14877 183.9189
14878 431.5052
14882 157.8969
14884 175.1223
14888 147.7972
14892 149.7647
14900 1064.4309
14906 309.4876
14907 201.8839
14914 164.3966
14915 208.1246
14917 143.5953
14919 207.7099
14920 424.1515
14922 147.0375
14923 177.1283
14925 169.1849
14926 154.8675
14933 275.4784
14934 148.2464
14943 388.0030
14945 146.8964
14954 150.1723
14955 144.1122
14959 166.4865
14962 161.6434
14963 152.0940
14965 220.3257
14969 154.7477
14970 144.2125
14971 218.3704
14973 174.0899
14978 3293.0677
14980 146.1557
14983 218.4919
14984 147.9626
14985 150.2034
14987 1406.0404
14988 214.2631
14990 156.3744
15002 146.2007
15003 253.2386
15007 148.6470
15008 145.2065
15012 161.1291
15014 441.3087
15015 3655.2606
15016 151.5915
15018 150.9128
15019 145.3876
15020 287.5390
15021 150.3274
15024 175.9359
15025 203.7247
15026 189.3848
15032 149.0847
15036 146.8662
15037 148.0915
15043 158.0380
15044 152.7500
15048 189.2290
15054 214.4163
15055 266.5244
15057 144.0775
15061 182.1079
15064 161.6259
15067 145.5631
15070 150.1079
15071 155.0782
15073 224.1485
15074 148.1584
15076 191.9173
15081 146.5636
15083 194.4233
15085 148.6627
15088 213.4319
15090 151.6018
15093 148.6337
15094 391.6219
15099 150.1112
15102 149.4012
15109 201.2635
15111 1040.5410
15113 163.7383
15116 151.8917
15121 146.3736
15125 147.2693
15132 148.4941
15135 2111.9103
15137 146.6030
15142 245.6559
15143 179.2737
15147 150.7699
15148 165.2784
15149 376.8719
15154 225.2839
15155 203.6657
15164 149.9834
15167 147.4814
15171 149.6819
15174 151.3947
15176 216.4599
15181 203.7071
15182 148.1356
15183 148.6797
15186 146.8858
15187 154.3089
15189 3385.5969
15192 160.5014
15198 158.1243
15199 1745.4044
15203 149.1807
15204 144.7944
15207 144.8593
15208 167.6485
15214 146.2568
15215 150.1906
15217 150.2557
15221 148.4431
15222 269.1805
15224 145.4654
15225 188.8874
15228 177.6304
15230 258.9999
15231 145.0613
15235 154.3321
15236 270.0804
15237 147.4432
15244 148.8611
15247 204.2314
15251 148.1516
15257 173.2167
15262 146.7781
15264 145.6660
15266 145.2667
15267 164.1716
15270 146.4251
15277 213.8054
15278 178.5539
15280 201.6474
15281 146.6520
15282 156.0652
15285 151.3765
15290 224.1707
15291 150.8741
15292 151.5370
15293 153.3206
15294 146.7755
15300 212.7406
15301 149.6107
15303 158.5516
15305 145.1226
15306 149.1107
15310 149.7493
15311 146.4066
15317 160.2340
15324 145.1431
15325 147.9977
15326 148.7774
15336 156.6615
15338 201.2976
15339 147.1132
15340 149.6107
15344 151.8219
15346 660.2200
15351 327.0733
15353 177.3195
15355 170.1617
15359 149.0154
15360 152.6636
15361 156.0686
15362 146.9386
15376 147.8217
15377 144.0967
15386 163.6407
15389 154.1998
15390 149.2976
15396 156.2461
15401 165.9397
15402 151.1313
15405 157.1645
15407 152.9585
15408 146.1173
15414 614.9124
15415 145.2736
15417 199.6750
15419 187.9406
15420 158.0557
15421 153.6865
15422 236.9145
15424 155.6516
15429 146.8047
15435 147.3961
15438 204.6505
15439 147.9212
15442 152.5595
15443 167.8570
15445 282.6100
15447 232.4447
15450 150.6884
15451 160.0460
15454 163.7890
15455 237.1500
15458 154.6449
15461 1136.5349
15463 152.4588
15466 171.9793
15468 162.4075
15472 149.1792
15474 155.3935
15475 160.3043
15479 147.4164
15481 147.5402
15482 197.2259
15483 190.6129
15486 185.0240
15492 355.1338
15494 146.7929
15495 164.5003
15500 148.9030
15503 151.3472
15505 146.2732
15508 268.4029
15509 202.9322
15512 249.2158
15513 150.8288
15516 163.4779
15517 151.8144
15518 936.8935
15519 147.9478
15520 249.9875
15523 147.8808
15526 145.1753
15542 147.8361
15545 144.6366
15550 151.4687
15554 147.8128
15557 166.0775
15565 259.5971
15568 149.1955
15574 151.5262
15577 219.8468
15590 160.8543
15591 164.6417
15593 229.7565
15594 162.1798
15600 2415.4276
15602 159.4058
15603 150.7729
15614 200.9829
15616 151.0056
15618 211.5122
15621 151.1787
15626 156.8498
15627 289.3028
15631 145.5020
15632 146.6043
15642 148.2217
15643 186.2041
15649 168.6928
15650 168.0385
15651 159.6537
15654 408.0502
15658 147.4249
15662 1961.4072
15672 180.7201
15678 301.6305
15679 369.1471
15694 214.5956
15699 150.2222
15702 246.9507
15705 149.7446
15706 202.9322
15710 148.3717
15711 295.0063
15715 167.1360
15716 246.9507
15724 148.9508
15733 332.0984
15735 148.1913
15737 205.7771
15739 214.3852
15741 217.2577
15743 144.5269
15744 679.8271
15746 169.1242
15753 160.0205
15754 216.8381
15757 149.8960
15759 159.6580
15760 148.6283
15763 210.1458
15765 146.9381
15770 160.0799
15771 145.3892
15774 150.7579
15775 187.4620
15782 158.8286
15789 152.5777
15790 258.2304
15793 378.4747
15794 164.1872
15798 144.6994
15805 204.5257
15810 145.2795
15812 164.5823
15819 145.2902
15822 249.8255
15828 156.1011
15838 151.5386
15839 177.3273
15840 190.8366
15841 152.5180
15846 208.1688
15847 157.5368
15848 149.3406
15851 234.7049
15855 1139.6883
15856 149.1102
15860 147.4164
15865 312.9739
15868 501.4393
15871 154.8344
15872 245.6592
15874 153.8291
15879 150.6312
15880 148.9844
15887 209.0801
15894 293.4209
15895 145.2259
15896 158.7571
15897 177.9143
15902 156.6858
15904 155.5264
15908 182.5214
15909 175.3537
15913 154.7743
15920 146.8104
15925 235.6169
15926 155.3723
15927 147.1485
15931 172.8865
15933 154.0387
15935 146.4736
15945 161.1964
15946 266.4558
15949 166.9039
15951 1961.2749
15957 185.8531
15961 270.0455
15962 151.3445
15964 160.6729
15968 245.1450
15970 146.0649
15971 161.9997
15982 184.5610
15989 146.8123
15991 148.8225
15994 192.3205
15996 151.9506
16001 251.0010
16003 150.2956
16010 168.7082
16015 3464.2448
16020 163.5375
16022 250.1465
16024 145.5290
16027 1194.0933
16032 144.1360
16035 174.3278
16038 151.2120
16039 151.1454
16041 284.6492
16043 146.3216
16046 147.5661
16051 146.9173
16052 148.1925
16053 173.0216
16058 157.7204
16059 216.6114
16061 148.5119
16064 166.4778
16068 145.2514
16073 145.2342
16075 151.8219
16079 177.3562
16080 153.9307
16081 148.4559
16084 194.2165
16085 409.2841
16088 157.2063
16089 150.7134
16094 173.7138
16101 234.8061
16102 144.9573
16103 189.9285
16105 365.8509
16106 146.1774
16110 160.8138
16120 4011.6034
16124 697.2416
16126 290.3534
16128 144.7861
16129 179.3151
16136 149.7102
16142 149.4859
16144 147.0192
16145 248.9207
16146 235.7894
16148 273.9574
16155 148.3290
16156 166.9314
16161 147.2890
16162 371.0087
16166 352.0705
16167 416.2259
16176 519.8594
16178 145.2752
16184 378.9833
16185 235.8424
16187 321.7260
16188 1925.8870
16189 150.1713
16190 186.4656
16191 155.3469
16192 144.4151
16195 149.3756
16196 155.7592
16198 150.5919
16202 177.7345
16206 250.2064
16208 150.9673
16210 1263.0281
16212 183.0081
16216 146.8407
16218 153.4308
16227 148.5458
16228 4065.8520
16229 398.8742
16230 210.6840
16232 178.0151
16233 248.4055
16240 173.0005
16244 147.2969
16245 179.0410
16246 153.1107
16248 148.1768
16253 167.8888
16255 153.0885
16257 165.5030
16264 148.5479
16265 4219.0292
16278 149.9661
16282 174.5018
16288 154.7645
16292 150.6012
16295 148.6928
16298 146.1526
16304 202.6696
16308 242.9829
16309 159.9225
16311 233.0454
16312 2365.4684
16316 147.9093
16317 309.1581
16327 155.2942
16329 148.6789
16338 148.4585
16341 146.3276
16342 204.4767
16344 216.4599
16348 156.8125
16354 150.2048
16359 151.5871
16362 383.0228
16363 167.4561
16364 155.3580
16368 171.3211
16370 219.2479
16371 152.5503
16372 242.6282
16373 208.5284
16374 217.0830
16376 1366.1459
16377 145.6174
16382 188.4847
16383 180.7707
16390 481.6422
16393 173.8106
16395 184.7775
16397 260.7650
16409 149.2886
16412 146.8111
16413 204.4069
16415 146.8471
16416 167.9658
16419 198.0974
16420 147.0381
16421 245.9160
16427 165.1472
16429 4002.2649
16433 149.2587
16434 146.5924
16435 156.5884
16437 150.2790
16439 151.0492
16440 151.1823
16443 150.8473
16451 201.0731
16452 251.2728
16458 151.8928
16462 242.7148
16463 160.4665
16464 286.2939
16467 247.9726
16469 149.1787
16473 3775.1061
16474 149.4161
16478 149.8959
16482 239.5765
16484 178.1456
16489 185.7589
16497 185.6205
16499 203.6655
16501 146.7788
16502 144.6366
16508 1963.4149
16513 188.2940
16516 208.6911
16520 176.3002
16522 156.3138
16525 149.3094
16527 150.3255
16528 160.2697
16529 531.3692
16531 145.7449
16533 159.4852
16536 189.5169
16539 238.7759
16541 1135.8033
16544 226.8079
16547 149.2117
16548 279.8615
16554 165.5460
16559 144.5011
16560 156.2416
16570 174.1393
16574 235.7894
16575 147.6229
16576 1101.2192
16577 154.3875
16580 161.3789
16581 634.9737
16584 224.4969
16593 168.3665
16594 389.5971
16599 149.2144
16600 155.4664
16604 144.2093
16609 150.4097
16610 144.7527
16614 149.1179
16615 3933.3454
16616 156.4402
16621 151.9495
16627 464.7238
16630 150.2491
16632 152.8702
16634 149.1555
16636 235.9431
16638 770.9194
16644 276.8295
16645 202.8732
16647 153.0528
16649 401.3546
16651 192.5865
16653 163.4815
16658 151.1815
16659 159.6580
16660 147.8776
16663 203.3655
16668 364.0910
16671 158.1591
16673 271.5414
16674 152.0836
16675 3471.9501
16677 148.1280
16680 912.4834
16683 172.1796
16684 187.9645
16690 149.9381
16693 145.1071
16700 150.9947
16708 156.4648
16709 163.0372
16710 211.9530
16711 163.2694
16716 233.2205
16717 146.6444
16724 211.9530
16727 147.1486
16729 4236.8569
16731 189.8636
16733 186.8799
16734 171.8956
16737 179.6654
16738 148.1356
16739 181.0882
16745 157.2298
16746 155.9150
16747 149.0290
16757 168.1406
16758 166.7642
16764 151.7003
16772 389.5971
16773 151.9130
16775 205.9466
16777 271.3224
16779 169.2317
16781 145.5641
16788 145.7537
16794 156.3477
16796 145.2875
16798 149.2847
16801 153.3760
16807 144.4985
16810 150.2672
16817 165.1976
16827 152.2183
16829 1843.0299
16832 240.3371
16833 168.1247
16836 194.6427
16837 151.8355
16838 267.6121
16839 150.2754
16843 149.5249
16846 151.4859
16847 173.4055
16851 147.8104
16852 276.8295
16856 156.4523
16857 796.2716
16858 145.2705
16859 1855.3684
16863 154.8806
16867 234.7049
16868 195.6377
16873 158.0940
16874 150.2549
16875 170.2329
16878 311.1127
16880 176.5354
16889 158.4366
16890 179.6982
16893 240.8452
16896 145.6727
16898 211.3294
16900 2739.2148
16903 157.9162
16904 146.7755
16905 148.5449
16907 248.1576
16910 169.9140
16911 779.1005
16912 144.0100
16916 159.8933
16918 184.8367
16922 152.6065
16928 254.0548
16929 155.9932
16931 147.8157
16933 171.3003
16936 145.9264
16938 151.8649
16939 147.9659
16941 170.5100
16948 3934.3676
16954 154.8074
16957 149.1826
16958 160.5752
16961 150.3195
16965 177.8584
16967 149.7480
16973 239.6906
16975 239.3267
16978 147.7547
16979 256.7516
16981 145.8091
16984 154.8344
16986 153.2060
16988 196.2837
16994 144.1540
16998 147.7684
17000 170.7579
17005 253.2386
17008 465.0759
17010 844.7042
17011 147.7333
17012 145.0467
17013 149.9515
17017 206.6177
17024 149.4334
17027 144.7985
17030 1615.1726
17031 144.6125
17033 247.2941
17036 269.7497
17042 163.0159
17043 190.1130
17046 164.3528
17048 2264.3038
17056 211.5511
17057 157.1984
17064 151.4601
17068 171.4311
17069 157.6526
17077 246.6640
17081 144.1433
17083 153.0002
17086 290.9218
17088 236.9257
17093 164.3000
17096 148.5082
17100 145.0712
17105 170.8556
17107 153.1107
17110 713.7100
17121 198.3772
17123 227.1018
17125 146.8159
17130 148.8975
17132 148.4916
17133 154.1173
17134 254.8286
17148 151.2787
17157 2471.5881
17158 155.5644
17160 198.5173
17170 150.7872
17172 226.7749
17173 144.8457
17176 193.6641
17180 147.6441
17186 144.7236
17201 261.3772
17203 195.3357
17205 145.0245
17207 159.3644
17209 149.8283
17212 208.0561
17213 1376.0453
17215 180.0443
17216 149.2955
17218 147.6331
17220 158.3445
17222 145.5808
17223 208.7584
17226 146.1516
17227 144.1384
17232 467.2652
17235 215.3296
17239 174.4693
17240 152.4255
17241 160.5469
17244 150.9536
17247 166.0403
17252 148.9527
17255 163.8831
17258 150.1762
17259 1906.6815
17260 250.6519
17264 150.7209
17265 166.0522
17268 376.4046
17270 149.6358
17271 172.1722
17275 145.2504
17278 153.0177
17280 150.8579
17281 182.5877
17282 144.6510
17289 147.6020
17294 153.5023
17297 152.5847
17302 2268.5105
17310 175.8697
17313 171.5155
17314 165.8157
17315 180.4297
17320 508.5794
17321 177.8040
17322 191.5501
17328 153.7157
17338 145.3892
17340 228.9404
17342 149.2097
17343 163.3607
17345 163.6944
17348 148.9855
17356 148.8800
17358 148.0517
17361 256.6972
17363 153.6217
17365 154.9016
17370 146.9188
17373 147.9609
17374 150.5061
17377 148.3604
17379 150.3583
17381 173.0262
17382 144.3814
17392 224.1307
17394 160.2613
17400 148.8719
17401 162.0941
17403 289.5746
17408 148.9541
17411 163.6681
17414 215.4562
17423 180.0784
17425 251.7112
17428 163.2380
17429 169.2279
17437 154.1162
17446 379.9410
17449 412.9400
17451 169.9298
17452 157.5890
17455 146.7407
17462 163.3692
17464 212.8912
17467 148.2750
17475 180.3729
17477 292.0610
17480 278.8652
17483 169.1849
17489 385.9313
17490 173.2129
17491 160.4248
17500 150.5229
17501 148.1109
17502 187.4329
17504 181.2234
17511 148.8638
17516 172.9630
17517 2995.5367
17523 239.6182
17529 148.0141
17531 145.4243
17535 186.9170
17538 157.0125
17541 204.6145
17544 154.5547
17547 146.6393
17548 683.1121
17553 145.7618
17555 171.5262
17556 199.4999
17557 147.8330
17558 149.6933
17560 145.7035
17561 153.8188
17562 150.7036
17563 153.0957
17565 148.6903
17566 145.5285
17567 167.8968
17569 238.2487
17570 177.8584
17574 199.1910
17576 145.2955
17578 215.4500
17582 146.3122
17585 168.5050
17587 187.6842
17588 148.1259
17590 144.7527
17592 147.9600
17598 145.3594
17601 146.9044
17605 159.4137
17607 188.5395
17609 164.5466
17610 641.4663
17611 210.2504
17613 189.7819
17614 2392.3470
17619 147.5535
17621 145.9690
17622 149.0840
17624 157.5409
17628 186.5416
17629 148.1617
17632 155.3723
17633 405.0686
17634 147.9853
17639 186.1439
17640 156.4648
17642 155.5432
17644 159.4190
17646 271.6361
17648 160.4925
17651 151.6152
17652 169.8920
17659 249.2158
17660 151.2806
17668 148.9199
17676 149.7598
17678 274.6926
17681 197.8097
17682 169.1940
17683 191.1647
17684 155.8746
17691 147.0162
17693 145.4002
17695 154.3875
17700 151.1064
17701 147.5849
17702 247.0709
17708 240.2219
17709 171.9607
17712 305.6855
17720 146.9929
17722 182.3496
17723 146.4639
17724 259.8179
17727 1166.1412
17728 347.9977
17731 150.3718
17734 444.8712
17736 152.5777
17738 154.8675
17742 183.7191
17744 231.3933
17745 145.4768
17746 1764.4888
17747 153.1867
17748 144.7358
17751 148.8650
17753 148.1609
17758 179.3481
17759 145.3960
17761 146.9953
17764 212.7405
17765 3911.3518
17770 226.5834
17771 234.2663
17773 148.9527
17776 4035.2905
17778 148.9505
17779 207.1815
17783 474.7743
17785 1545.8755
17788 156.3416
17792 150.6423
17796 248.0758
17803 205.9469
17808 3813.9255
17814 223.5277
17815 275.1269
17816 145.9238
17819 157.9296
17821 144.1788
17828 396.3723
17830 159.2870
17834 157.5896
17836 150.8932
17837 154.3382
17840 197.2201
17841 151.7754
17848 255.7025
17850 632.3376
17857 145.7247
17859 228.5976
17860 163.6092
17866 147.8361
17868 166.4102
17869 145.8393
17872 172.1249
17873 196.3837
17875 162.6435
17879 155.0624
17885 171.8959
17889 208.5284
17893 152.1218
17895 205.5027
17897 145.2617
17899 166.0816
17901 148.5899
17904 153.9705
17905 145.5461
17912 146.6079
17913 155.1528
17920 208.9031
17923 165.6954
17925 154.4411
17930 151.0676
17932 149.0591
17933 241.6470
17934 145.4214
17938 244.2490
17946 254.6273
17947 147.4442
17948 2146.5668
17949 176.5343
17955 155.2366
17961 334.6727
17963 198.2250
17964 150.8467
17966 157.0189
17969 147.0054
17970 1748.7602
17976 154.8806
17978 158.4247
17980 150.4261
17982 145.2584
17985 163.0895
17987 150.6072
17988 148.1754
17989 156.0006
17995 201.5070
17996 153.9246
18001 261.7458
18004 147.9980
18007 177.8040
18011 147.1466
18013 207.8157
18014 176.5110
18024 148.4797
18027 164.3991
18031 175.6526
18032 158.7896
18035 181.0004
18037 190.2731
18041 3572.4237
18042 164.8741
18044 163.1415
18047 152.9736
18049 172.7708
18052 149.9860
18053 157.1414
18055 155.5644
18065 167.6485
18071 144.9750
18074 149.5001
18083 151.2342
18086 148.0236
