layerId nodeId binId sigmaInterval_lb sigmaInterval_ub sigmaFreq
1 85 0 -0.1610021699 -0.1276061505 492
1 85 1 -0.1276061505 -0.0942101311 3973
1 85 2 -0.0942101311 -0.0608141117 5783
1 85 3 -0.0608141117 -0.0274180923 5536
1 85 4 -0.0274180923 0.0059779271 3014
1 85 5 0.0059779271 0.0393739465 18
1 85 6 0.0393739465 0.0727699659 4
1 86 0 -0.1642469322 -0.1318450005 68
1 86 1 -0.1318450005 -0.0994430688 1765
1 86 2 -0.0994430688 -0.0670411371 3968
1 86 3 -0.0670411371 -0.0346392054 5897
1 86 4 -0.0346392054 -0.0022372737 6800
1 86 5 -0.0022372737 0.0301646580 287
1 86 6 0.0301646580 0.0625665897 33
1 86 7 0.0625665897 0.0949685214 2
1 87 0 -0.0121065620 0.2324413773 5037
1 87 1 0.2324413773 0.4769893166 5350
1 87 2 0.4769893166 0.7215372559 5689
1 87 3 0.7215372559 0.9660851952 2613
1 87 4 0.9660851952 1.2106331345 131
1 88 0 -0.1505905187 -0.1169595376 67
1 88 1 -0.1169595376 -0.0833285565 1962
1 88 2 -0.0833285565 -0.0496975754 6288
1 88 3 -0.0496975754 -0.0160665943 6329
1 88 4 -0.0160665943 0.0175643868 3463
1 88 5 0.0175643868 0.0511953679 469
1 88 6 0.0511953679 0.0848263490 186
1 88 7 0.0848263490 0.1184573301 51
1 88 8 0.1184573301 0.1520883112 5
1 89 0 -0.0058590225 0.2707846337 4670
1 89 1 0.2707846337 0.5474282899 6065
1 89 2 0.5474282899 0.8240719461 5327
1 89 3 0.8240719461 1.1007156023 2479
1 89 4 1.1007156023 1.3773592585 278
1 89 5 1.3773592585 1.6540029147 1
1 90 0 -0.0101912073 0.2072090445 3385
1 90 1 0.2072090445 0.4246092963 6382
1 90 2 0.4246092963 0.6420095481 5434
1 90 3 0.6420095481 0.8594097999 3156
1 90 4 0.8594097999 1.0768100517 442
1 90 5 1.0768100517 1.2942103035 21
1 91 0 -0.0139981616 0.2189473460 4732
1 91 1 0.2189473460 0.4518928536 6012
1 91 2 0.4518928536 0.6848383612 5389
1 91 3 0.6848383612 0.9177838688 2498
1 91 4 0.9177838688 1.1507293764 189
1 92 0 -0.1206046871 -0.0792400730 939
1 92 1 -0.0792400730 -0.0378754589 5646
1 92 2 -0.0378754589 0.0034891552 8833
1 92 3 0.0034891552 0.0448537693 1798
1 92 4 0.0448537693 0.0862183834 1144
1 92 5 0.0862183834 0.1275829975 404
1 92 6 0.1275829975 0.1689476116 51
1 92 7 0.1689476116 0.2103122257 5
1 93 0 -0.2523714779 -0.2040946662 118
1 93 1 -0.2040946662 -0.1558178545 1185
1 93 2 -0.1558178545 -0.1075410428 5211
1 93 3 -0.1075410428 -0.0592642311 5668
1 93 4 -0.0592642311 -0.0109874194 5868
1 93 5 -0.0109874194 0.0372893923 736
1 93 6 0.0372893923 0.0855662040 32
1 93 7 0.0855662040 0.1338430157 2
1 94 0 -0.1542020216 -0.1195453639 640
1 94 1 -0.1195453639 -0.0848887062 3785
1 94 2 -0.0848887062 -0.0502320485 5793
1 94 3 -0.0502320485 -0.0155753908 6496
1 94 4 -0.0155753908 0.0190812669 1958
1 94 5 0.0190812669 0.0537379246 131
1 94 6 0.0537379246 0.0883945823 16
1 94 7 0.0883945823 0.1230512400 1
1 95 0 -0.0135697480 0.2693292555 5095
1 95 1 0.2693292555 0.5522282590 6125
1 95 2 0.5522282590 0.8351272625 5052
1 95 3 0.8351272625 1.1180262660 2380
1 95 4 1.1180262660 1.4009252695 167
1 95 5 1.4009252695 1.6838242730 1
1 96 0 -0.2214831505 -0.1729978220 94
1 96 1 -0.1729978220 -0.1245124935 1737
1 96 2 -0.1245124935 -0.0760271650 6216
1 96 3 -0.0760271650 -0.0275418365 5904
1 96 4 -0.0275418365 0.0209434920 4095
1 96 5 0.0209434920 0.0694288205 657
1 96 6 0.0694288205 0.1179141490 110
1 96 7 0.1179141490 0.1663994775 7
1 97 0 -0.1967736716 -0.1552954050 94
1 97 1 -0.1552954050 -0.1138171384 2362
1 97 2 -0.1138171384 -0.0723388718 6013
1 97 3 -0.0723388718 -0.0308606052 5705
1 97 4 -0.0308606052 0.0106176614 4168
1 97 5 0.0106176614 0.0520959280 444
1 97 6 0.0520959280 0.0935741946 33
1 97 7 0.0935741946 0.1350524612 1
1 98 0 -0.1453968005 -0.1182826984 167
1 98 1 -0.1182826984 -0.0911685963 3117
1 98 2 -0.0911685963 -0.0640544942 5829
1 98 3 -0.0640544942 -0.0369403921 5733
1 98 4 -0.0369403921 -0.0098262900 3804
1 98 5 -0.0098262900 0.0172878121 163
1 98 6 0.0172878121 0.0444019142 6
1 98 7 0.0444019142 0.0715160163 1
1 99 0 -0.0210690307 0.1732297282 4182
1 99 1 0.1732297282 0.3675284871 5653
1 99 2 0.3675284871 0.5618272460 5768
1 99 3 0.5618272460 0.7561260049 2952
1 99 4 0.7561260049 0.9504247638 261
1 99 5 0.9504247638 1.1447235227 4
1 100 0 -0.2142611365 -0.1667207214 230
1 100 1 -0.1667207214 -0.1191803063 3937
1 100 2 -0.1191803063 -0.0716398912 6167
1 100 3 -0.0716398912 -0.0240994761 5175
1 100 4 -0.0240994761 0.0234409390 3146
1 100 5 0.0234409390 0.0709813541 147
1 100 6 0.0709813541 0.1185217692 18
1 101 0 -0.2541346140 -0.2032146892 240
1 101 1 -0.2032146892 -0.1522947644 2760
1 101 2 -0.1522947644 -0.1013748396 5805
1 101 3 -0.1013748396 -0.0504549148 5797
1 101 4 -0.0504549148 0.0004650100 4212
1 101 5 0.0004650100 0.0513849348 6
1 102 0 -0.2082211275 -0.1669579782 91
1 102 1 -0.1669579782 -0.1256948289 1896
1 102 2 -0.1256948289 -0.0844316796 5080
1 102 3 -0.0844316796 -0.0431685303 5801
1 102 4 -0.0431685303 -0.0019053810 5689
1 102 5 -0.0019053810 0.0393577683 237
1 102 6 0.0393577683 0.0806209176 25
1 102 7 0.0806209176 0.1218840669 1
1 103 0 -0.0417730273 0.2206719432 5799
1 103 1 0.2206719432 0.4831169137 5803
1 103 2 0.4831169137 0.7455618842 4973
1 103 3 0.7455618842 1.0080068547 2110
1 103 4 1.0080068547 1.2704518252 133
1 103 5 1.2704518252 1.5328967957 2
1 104 0 -0.0162600069 0.2193356114 5118
1 104 1 0.2193356114 0.4549312297 5595
1 104 2 0.4549312297 0.6905268480 5505
1 104 3 0.6905268480 0.9261224663 2477
1 104 4 0.9261224663 1.1617180846 125
1 105 0 -0.0254642884 0.2529161411 5481
1 105 1 0.2529161411 0.5312965706 5481
1 105 2 0.5312965706 0.8096770001 5847
1 105 3 0.8096770001 1.0880574296 1898
1 105 4 1.0880574296 1.3664378591 112
1 105 5 1.3664378591 1.6448182886 1
1 106 0 -0.2307374664 -0.1810740118 255
1 106 1 -0.1810740118 -0.1314105572 2914
1 106 2 -0.1314105572 -0.0817471026 5553
1 106 3 -0.0817471026 -0.0320836480 6095
1 106 4 -0.0320836480 0.0175798066 3784
1 106 5 0.0175798066 0.0672432612 195
1 106 6 0.0672432612 0.1169067158 23
1 106 7 0.1169067158 0.1665701704 1
1 107 0 0.0619225492 0.2774725571 3966
1 107 1 0.2774725571 0.4930225650 6061
1 107 2 0.4930225650 0.7085725729 5299
1 107 3 0.7085725729 0.9241225808 3101
1 107 4 0.9241225808 1.1396725887 383
1 107 5 1.1396725887 1.3552225966 10
1 108 0 -0.0389345211 0.2019686081 6416
1 108 1 0.2019686081 0.4428717373 5663
1 108 2 0.4428717373 0.6837748665 5064
1 108 3 0.6837748665 0.9246779957 1594
1 108 4 0.9246779957 1.1655811249 83
1 109 0 -0.0195182848 0.1744462593 4760
1 109 1 0.1744462593 0.3684108034 5983
1 109 2 0.3684108034 0.5623753475 5077
1 109 3 0.5623753475 0.7563398916 2756
1 109 4 0.7563398916 0.9503044357 243
1 109 5 0.9503044357 1.1442689798 1
1 110 0 -0.0254949316 0.1872280239 5952
1 110 1 0.1872280239 0.3999509794 5872
1 110 2 0.3999509794 0.6126739349 4888
1 110 3 0.6126739349 0.8253968904 2052
1 110 4 0.8253968904 1.0381198459 56
1 111 0 -0.0619468148 -0.0282193491 1530
1 111 1 -0.0282193491 0.0055081166 10994
1 111 2 0.0055081166 0.0392355823 3404
1 111 3 0.0392355823 0.0729630480 1730
1 111 4 0.0729630480 0.1066905137 910
1 111 5 0.1066905137 0.1404179794 192
1 111 6 0.1404179794 0.1741454451 46
1 111 7 0.1741454451 0.2078729108 13
1 111 9 0.2416003765 0.2753278422 1
1 112 0 -0.0162608498 0.2669062589 5169
1 112 1 0.2669062589 0.5500733676 5774
1 112 2 0.5500733676 0.8332404763 5435
1 112 3 0.8332404763 1.1164075850 2293
1 112 4 1.1164075850 1.3995746937 149
1 113 0 -0.0255466279 0.1824219720 5569
1 113 1 0.1824219720 0.3903905719 5296
1 113 2 0.3903905719 0.5983591718 5624
1 113 3 0.5983591718 0.8063277717 2245
1 113 4 0.8063277717 1.0142963716 86
1 114 0 -0.1807285916 -0.1404377655 190
1 114 1 -0.1404377655 -0.1001469394 2354
1 114 2 -0.1001469394 -0.0598561133 5542
1 114 3 -0.0598561133 -0.0195652872 6846
1 114 4 -0.0195652872 0.0207255389 3355
1 114 5 0.0207255389 0.0610163650 374
1 114 6 0.0610163650 0.1013071911 124
1 114 7 0.1013071911 0.1415980172 28
1 114 8 0.1415980172 0.1818888433 7
1 115 0 -0.2300607377 -0.1797660615 196
1 115 1 -0.1797660615 -0.1294713853 2224
1 115 2 -0.1294713853 -0.0791767091 5378
1 115 3 -0.0791767091 -0.0288820329 6509
1 115 4 -0.0288820329 0.0214126433 3981
1 115 5 0.0214126433 0.0717073195 442
1 115 6 0.0717073195 0.1220019957 86
1 115 7 0.1220019957 0.1722966719 3
1 115 8 0.1722966719 0.2225913481 1
1 116 0 -0.1400154234 -0.0898456062 899
1 116 1 -0.0898456062 -0.0396757890 6884
1 116 2 -0.0396757890 0.0104940282 8019
1 116 3 0.0104940282 0.0606638454 1508
1 116 4 0.0606638454 0.1108336626 1057
1 116 5 0.1108336626 0.1610034798 392
1 116 6 0.1610034798 0.2111732970 58
1 116 7 0.2111732970 0.2613431142 3
1 117 0 -0.1954520044 -0.1573223937 209
1 117 1 -0.1573223937 -0.1191927830 2761
1 117 2 -0.1191927830 -0.0810631723 5863
1 117 3 -0.0810631723 -0.0429335616 5590
1 117 4 -0.0429335616 -0.0048039509 4347
1 117 5 -0.0048039509 0.0333256598 50
1 118 0 -0.0221193180 0.1685359147 6433
1 118 1 0.1685359147 0.3591911474 6000
1 118 2 0.3591911474 0.5498463801 4461
1 118 3 0.5498463801 0.7405016128 1841
1 118 4 0.7405016128 0.9311568455 84
1 118 5 0.9311568455 1.1218120782 1
1 119 0 -0.0457792417 0.2147136501 5612
1 119 1 0.2147136501 0.4752065419 6080
1 119 2 0.4752065419 0.7356994337 4735
1 119 3 0.7356994337 0.9961923255 2175
1 119 4 0.9961923255 1.2566852173 213
1 119 5 1.2566852173 1.5171781091 5
1 120 0 -0.1507099636 -0.1156214418 477
1 120 1 -0.1156214418 -0.0805329200 3645
1 120 2 -0.0805329200 -0.0454443982 6102
1 120 3 -0.0454443982 -0.0103558764 6381
1 120 4 -0.0103558764 0.0247326454 1900
1 120 5 0.0247326454 0.0598211672 255
1 120 6 0.0598211672 0.0949096890 56
1 120 7 0.0949096890 0.1299982108 4
1 121 0 -0.0231245157 0.1957689008 5612
1 121 1 0.1957689008 0.4146623173 5406
1 121 2 0.4146623173 0.6335557338 5474
1 121 3 0.6335557338 0.8524491503 2219
1 121 4 0.8524491503 1.0713425668 109
1 122 0 -0.1872877465 -0.1566039831 7
1 122 1 -0.1566039831 -0.1259202197 157
1 122 2 -0.1259202197 -0.0952364563 1053
1 122 3 -0.0952364563 -0.0645526929 5433
1 122 4 -0.0645526929 -0.0338689295 5902
1 122 5 -0.0338689295 -0.0031851661 5712
1 122 6 -0.0031851661 0.0274985973 453
1 122 7 0.0274985973 0.0581823607 59
1 122 8 0.0581823607 0.0888661241 37
1 122 9 0.0888661241 0.1195498875 7
1 123 0 -0.0154011103 0.2045567317 3757
1 123 1 0.2045567317 0.4245145737 5736
1 123 2 0.4245145737 0.6444724157 5765
1 123 3 0.6444724157 0.8644302577 3185
1 123 4 0.8644302577 1.0843880997 374
1 123 5 1.0843880997 1.3043459417 3
1 124 0 -0.1850274703 -0.1452961319 104
1 124 1 -0.1452961319 -0.1055647935 2530
1 124 2 -0.1055647935 -0.0658334551 6217
1 124 3 -0.0658334551 -0.0261021167 5426
1 124 4 -0.0261021167 0.0136292217 4173
1 124 5 0.0136292217 0.0533605601 271
1 124 6 0.0533605601 0.0930918985 93
1 124 7 0.0930918985 0.1328232369 6
1 125 0 -0.0255582258 0.2527053892 5037
1 125 1 0.2527053892 0.5309690042 6011
1 125 2 0.5309690042 0.8092326192 5185
1 125 3 0.8092326192 1.0874962342 2351
1 125 4 1.0874962342 1.3657598492 232
1 125 5 1.3657598492 1.6440234642 4
1 126 0 -0.2341249790 -0.1842243023 74
1 126 1 -0.1842243023 -0.1343236256 1648
1 126 2 -0.1343236256 -0.0844229489 5283
1 126 3 -0.0844229489 -0.0345222722 6310
1 126 4 -0.0345222722 0.0153784045 4873
1 126 5 0.0153784045 0.0652790812 475
1 126 6 0.0652790812 0.1151797579 143
1 126 7 0.1151797579 0.1650804346 14
1 127 0 -0.0158799398 0.2203193666 4697
1 127 1 0.2203193666 0.4565186730 5575
1 127 2 0.4565186730 0.6927179794 5846
1 127 3 0.6927179794 0.9289172858 2570
1 127 4 0.9289172858 1.1651165922 132
