inputId Score
13927 3854.9908
13929 4324.1495
13933 1548.6094
13935 4119.2168
13937 4285.6360
13938 3573.8120
13939 4052.5909
13940 4420.9634
13942 3291.5373
13944 4219.8318
13950 4290.1903
13957 4359.6176
13958 4053.2215
13959 4389.1130
13961 4386.9367
13963 4256.5326
13965 3895.8815
13968 4130.9587
13969 4296.2453
13972 4358.8643
13973 4264.4896
13975 4266.1456
13976 4269.0349
13981 151.0666
13983 4355.7683
13988 4300.7767
13991 4355.0863
13994 4324.1495
13995 194.4737
13997 4391.4680
14004 225.3189
14006 4297.9123
14012 273.6230
14021 4324.1495
14026 4359.6176
14027 4388.3597
14028 4391.4680
14029 4324.1495
14031 4207.8120
14032 4359.6176
14039 4237.1538
14040 4194.2141
14045 156.7599
14051 4324.1495
14053 4328.0957
14055 4420.9634
14057 4324.1495
14058 4356.5093
14060 4388.6036
14062 4176.6611
14072 4327.0139
14073 4327.6967
14075 4325.4580
14076 4058.5419
14084 3162.0259
14086 4297.9123
14088 4326.0480
14089 4288.3760
14093 4356.7532
14094 1036.0589
14096 4255.5631
14098 3382.5293
14102 4199.4232
14113 4265.5851
14119 3345.5674
14120 4327.0139
14128 3645.3817
14131 4356.5093
14136 4324.1495
14139 3226.9975
14140 4322.4826
14144 4270.7539
14146 4388.3597
14148 4324.1495
14149 3417.8334
14151 4389.1130
14152 4361.4293
14153 4324.1495
14154 4356.7532
14156 453.4093
14157 4286.9941
14160 991.3128
14161 4358.8643
14163 4356.5093
14164 4335.4360
14165 4327.0139
14173 3893.8780
14177 4328.3188
14179 4237.3245
14181 4099.5129
14186 230.2605
14187 4360.0063
14190 4356.5093
14197 4356.7532
14200 4358.8643
14205 4388.6036
14207 4391.4680
14208 4232.5991
14212 4389.1130
14215 4300.7767
14218 4297.9123
14225 4268.3986
14232 4388.6036
14240 4295.5522
14244 4299.6781
14245 4289.0531
14248 4273.4408
14250 4391.4680
14253 4327.0139
14263 4327.0139
14266 4324.1495
14268 2602.3793
14271 4321.8055
14280 3790.7876
14281 4320.1385
14282 146.6258
14288 4356.7532
14290 1815.8179
14293 4327.0139
14294 4329.7627
14306 310.0989
14307 4297.9123
14308 170.2478
14309 3864.7612
14318 222.1235
14323 3724.4979
14324 4356.5093
14328 148.7399
14329 4300.7767
14331 4105.8482
14332 4289.1363
14333 4295.1467
14335 4233.9157
14338 394.3900
14340 159.5447
14343 4327.0139
14344 2953.7703
14349 4167.1340
14352 4236.0139
14362 4273.4408
14363 133.5633
14369 4324.1495
14371 4420.9634
14372 3708.6182
14377 4358.8643
14384 4356.5093
14386 147.4180
14388 4355.3057
14394 4355.9999
14396 4391.4680
14397 3594.1902
14398 4355.9999
14406 4324.1495
14409 4298.3351
14410 4324.1495
14414 4356.5093
14415 4266.9635
14418 4391.4680
14421 4356.5093
14422 4327.0139
14423 3726.6951
14424 4324.1495
14425 4297.9123
14427 4324.1495
14429 3961.6363
14438 4201.3471
14440 3994.7785
14443 4324.1495
14445 4329.3061
14446 4355.9999
14449 4359.6176
14451 610.5006
14455 4356.5093
14457 4359.6176
14463 4166.4460
14465 3098.2960
14467 4389.1130
14471 248.1491
14475 3355.5012
14487 1974.8596
14488 4391.4680
14491 4296.2453
14492 4327.0139
14494 3904.3300
14497 3713.2531
14498 3607.5147
14500 4358.8643
14502 4327.0139
14507 4358.8643
14509 980.9007
14513 4327.0139
14516 297.8972
14520 4269.2671
14524 3805.3148
14526 4298.5174
14529 4356.5093
14531 4324.1495
14532 4389.1130
14533 4297.9123
14534 4142.2174
14535 3770.2049
14541 4322.4826
14542 4391.4680
14551 4263.9046
14552 156.1708
14554 4388.6036
14555 4391.4680
14558 4327.0139
14561 4069.7411
14563 156.0673
14568 1811.1727
14572 4196.4746
14573 4269.7291
14574 4391.4680
14578 1183.9826
14580 4359.6176
14581 4327.0139
14584 4420.9634
14586 4261.7428
14587 4388.3597
14589 179.2093
14590 4359.6176
14595 4300.7767
14598 4388.6036
14599 4263.7105
14601 4233.6727
14605 880.8839
14609 4241.1100
14612 171.8886
14615 4391.4680
14617 166.1294
14618 4420.9634
14620 128.1241
14622 3800.4714
14624 4362.3664
14628 4358.8643
14630 4420.9634
14636 4326.9621
14641 4359.6176
14642 4359.6176
14648 4300.0357
14649 4294.9678
14651 4322.4826
14660 4388.6036
14665 4291.2404
14666 190.6634
14667 4356.5093
14676 4388.6036
14677 4388.6036
14678 4327.0139
14679 4268.7368
14681 4300.7767
14683 3601.5981
14684 2637.4862
14685 4324.1495
14689 4327.0139
14693 3884.6253
14697 4388.6036
14698 348.1324
14699 4262.5369
14700 4355.9999
14701 2784.0561
14703 4041.1027
14707 4042.8595
14710 4190.1817
14711 4324.1495
14713 803.8812
14715 4359.6176
14722 4327.0139
14723 4322.4826
14727 2050.3855
14730 4359.6176
14731 4354.3329
14733 4327.0139
14735 1264.7731
14743 4359.6176
14745 4269.0349
14751 229.7420
14752 4360.5130
14754 4391.4680
14759 4358.8643
14762 4327.0139
14768 4391.4680
14771 4358.8643
14780 4358.8643
14781 4039.6397
14783 4271.6750
14786 4388.3597
14787 4356.5093
14788 4292.6090
14789 4388.3597
14792 4297.9123
14794 4300.7767
14798 4300.7767
14799 4327.0139
14803 4356.5093
14807 4359.6176
14809 4358.8643
14810 4072.6774
14811 4391.4680
14812 295.4556
14815 4236.0402
14819 4355.9999
14822 4324.1495
14828 149.6757
14830 442.4161
14831 4324.1495
14835 4358.8643
14836 3074.9819
14844 4327.0139
14846 4266.2714
14847 2226.5477
14848 4420.9634
14850 3690.8755
14856 4057.6502
14860 4324.1495
14861 4327.0139
14866 4299.6781
14868 4391.4680
14869 4321.8055
14873 1056.7334
14877 4327.0139
14878 235.4273
14882 4356.5093
14884 2986.9705
14888 4322.4826
14892 4167.6197
14900 133.1936
14906 494.5727
14907 4355.9999
14914 4362.1224
14915 1082.5614
14917 4295.9664
14919 4324.1495
14920 205.6585
14922 4288.3760
14923 3259.6551
14925 4359.6176
14926 4327.0139
14933 4388.6036
14934 4324.1495
14943 4420.9634
14945 4297.9123
14954 4327.0139
14955 4273.8463
14959 3686.2496
14962 4324.1495
14963 3931.4339
14965 2099.4800
14969 4324.1495
14970 4268.3656
14971 4356.5093
14973 2975.3076
14978 155.7188
14980 4195.8798
14983 714.2694
14984 4324.1495
14985 3866.5670
14987 143.6459
14988 4356.5093
14990 4330.2720
15002 4322.4826
15003 4391.4680
15007 4295.1467
15008 4272.9300
15012 3321.5085
15014 219.1321
15015 186.8406
15016 3825.5611
15018 4324.1495
15019 4296.8137
15020 4420.9634
15021 4356.7532
15024 3040.3824
15025 4386.9367
15026 4359.6176
15032 4295.5522
15036 4295.4369
15037 4290.0791
15043 4324.1495
15044 4324.1495
15048 4391.4680
15054 4359.6176
15055 681.3006
15057 4235.8128
15061 2323.7288
15064 4329.0695
15067 4296.3028
15070 4082.6023
15071 4329.1734
15073 706.0218
15074 4324.1495
15076 4327.0139
15081 4255.1756
15083 1915.9039
15085 4070.6573
15088 4355.9999
15090 4354.3329
15093 4164.4766
15094 210.9632
15099 4269.9918
15102 4359.6176
15109 4355.9999
15111 150.7505
15113 4322.4826
15116 4327.0139
15121 4241.1100
15125 4324.1495
15132 4296.0727
15135 144.9452
15137 4298.3351
15142 4420.9634
15143 4322.4826
15147 4048.8094
15148 3343.3036
15149 202.3026
15154 1411.1743
15155 4388.3597
15164 4324.1495
15167 4324.1495
15171 4219.8318
15174 4269.2671
15176 973.6820
15181 4335.1442
15182 4288.3760
15183 4241.1100
15186 4300.7767
15187 4327.0139
15189 152.3282
15192 4358.8643
15198 4356.5093
15199 149.0470
15203 4303.3416
15204 4324.1495
15207 4324.1495
15208 4359.6176
15214 4266.9635
15215 4162.6265
15217 4300.7767
15221 4358.5022
15222 4327.0139
15224 4201.7604
15225 4356.7532
15228 4359.6176
15230 554.6407
15231 4300.7767
15235 3992.2848
15236 4420.9634
15237 4322.4826
15244 4231.5459
15247 4355.9999
15251 4327.0139
15257 3257.2481
15262 4321.8055
15264 4235.9376
15266 4200.9320
15267 4355.9999
15270 4131.2244
15277 1305.1842
15278 3239.2370
15280 4324.1495
15281 4296.2453
15282 4359.6176
15285 4358.8643
15290 4326.3104
15291 4356.5093
15292 4228.1235
15293 3840.0902
15294 4298.5174
15300 4358.8643
15301 4327.0139
15303 4056.5498
15305 4226.9869
15306 4335.4360
15310 4356.7532
15311 4256.6454
15317 4324.1495
15324 4297.9123
15325 4140.6795
15326 4192.6640
15336 3857.0531
15338 1815.3382
15339 4259.2666
15340 4327.0139
15344 4040.5975
15346 220.9612
15351 4388.3597
15353 2789.0390
15355 3422.2322
15359 4019.5539
15360 4020.8764
15361 4327.0139
15362 4270.0081
15376 4255.1756
15377 4209.5755
15386 4359.6176
15389 3774.1000
15390 4356.7532
15396 3882.6608
15401 4355.9999
15402 4326.2730
15405 4358.8643
15407 4359.6176
15408 4258.7515
15414 159.3444
15415 4230.6366
15417 4358.8643
15419 4359.6176
15420 3789.6890
15421 4327.0139
15422 4359.6176
15424 4324.1495
15429 4327.0139
15435 4324.1495
15438 1554.4561
15439 4300.7767
15442 4328.6626
15443 4391.4680
15445 4420.9634
15447 4391.4680
15450 4266.7122
15451 4391.4680
15454 3429.8301
15455 4359.6176
15458 4324.1495
15461 127.1160
15463 4324.1495
15466 4389.1130
15468 4356.0590
15472 4356.7532
15474 3569.1116
15475 4304.4439
15479 4061.0697
15481 4259.6933
15482 2304.7016
15483 2949.1375
15486 4322.4826
15492 234.2528
15494 4172.2623
15495 4324.1495
15500 4356.7532
15503 4292.2837
15505 4304.2787
15508 4388.6036
15509 1630.3357
15512 4391.4680
15513 4322.4826
15516 4327.0139
15517 4148.5188
15518 163.8182
15519 4151.9874
15520 708.7277
15523 4209.0639
15526 4234.6327
15542 4255.1756
15545 4324.1495
15550 4290.5994
15554 4256.4023
15557 4354.3329
15565 4355.9999
15568 4294.6359
15574 4327.0139
15577 4388.3597
15590 3688.4938
15591 4358.8643
15593 4420.9634
15594 3285.8433
15600 152.4812
15602 4324.1495
15603 4104.3997
15614 1341.5983
15616 4289.1605
15618 4420.9634
15621 4326.2730
15626 4324.1495
15627 272.5656
15631 4267.9114
15632 4010.4412
15642 4293.6918
15643 4327.0139
15649 4359.6176
15650 4324.1495
15651 4358.8643
15654 4391.4680
15658 4324.1495
15662 133.0884
15672 4356.7532
15678 4420.9634
15679 183.1710
15694 4327.0139
15699 4324.1495
15702 4391.4680
15705 4300.7767
15706 1695.3036
15710 4324.1495
15711 496.3615
15715 4391.4680
15716 4391.4680
15724 4324.1495
15733 268.8992
15735 4232.9828
15737 1842.5053
15739 4420.9634
15741 1408.0734
15743 4328.8490
15744 212.1420
15746 4388.6036
15753 4358.8643
15754 1137.5950
15757 4324.1495
15759 4327.0139
15760 4356.7532
15763 2166.5110
15765 4288.3760
15770 3756.1179
15771 4237.1538
15774 3920.2592
15775 2846.4799
15782 4356.7532
15789 4324.1495
15790 4388.3597
15793 4356.5093
15794 4354.3329
15798 4170.8565
15805 4389.1130
15810 4201.7604
15812 4359.6176
15819 4198.8878
15822 4391.4680
15828 4322.4826
15838 3965.2678
15839 4355.9999
15840 1626.2101
15841 4174.7349
15846 4359.6176
15847 4356.7532
15848 4324.1495
15851 4359.6176
15855 170.5414
15856 4327.0139
15860 4033.9936
15865 4388.6036
15868 4388.3597
15871 4327.0139
15872 4391.4680
15874 3817.3780
15879 4078.1704
15880 4109.9735
15887 2203.2985
15894 4358.8643
15895 4231.7268
15896 4327.0139
15897 2942.7076
15902 3726.6189
15904 4289.0531
15908 1878.2612
15909 4358.8643
15913 3890.4815
15920 4296.2453
15925 4355.9999
15926 4327.0139
15927 4327.0139
15931 3151.3129
15933 4303.7029
15935 4272.5002
15945 3540.6170
15946 366.8960
15949 4324.1495
15951 132.6736
15957 4327.0139
15961 4420.9634
15962 4327.0139
15964 4327.0139
15968 609.3317
15970 4210.8048
15971 4299.6781
15982 2758.0774
15989 4324.1495
15991 4170.7946
15994 2232.7724
15996 4359.6176
16001 4388.3597
16003 4224.1613
16010 4328.1532
16015 192.7759
16020 4322.4826
16022 690.7899
16024 4262.1748
16027 127.1331
16032 4301.1007
16035 4358.8643
16038 4295.1467
16039 4324.1495
16041 4391.4680
16043 4180.1817
16046 4263.3937
16051 4272.3422
16052 4261.8914
16053 2948.8858
16058 4356.7532
16059 4420.9634
16061 4267.4687
16064 4388.6036
16068 4240.5927
16073 4236.2565
16075 4038.2534
16079 4356.5093
16080 4332.6270
16081 4324.1495
16084 1975.0729
16085 4420.9634
16088 3854.3847
16089 4291.1834
16094 4389.1130
16101 874.1399
16102 4297.9123
16103 4355.9999
16105 4420.9634
16106 4298.3351
16110 4356.5093
16120 234.1197
16124 197.2407
16126 679.3712
16128 4297.9123
16129 3051.1669
16136 4063.9816
16142 4324.6699
16144 4255.8527
16145 755.4169
16146 4359.6176
16148 324.4006
16155 4296.0727
16156 3266.2254
16161 4230.1003
16162 198.5792
16166 252.4607
16167 233.3397
16176 228.3711
16178 4297.9123
16184 265.0172
16185 4362.1224
16187 4356.5093
16188 132.6932
16189 4235.8445
16190 4388.6036
16191 3713.1922
16192 4300.0835
16195 4356.7532
16196 4356.5093
16198 4356.5093
16202 2954.9913
16206 4391.4680
16208 3922.1560
16210 150.0532
16212 4358.8643
16216 4324.1495
16218 4356.7532
16227 4257.5196
16228 281.5541
16229 4420.9634
16230 4359.6176
16232 2739.7023
16233 4355.7683
16240 4327.0139
16244 4300.7767
16245 2792.7945
16246 4327.0139
16248 4120.5525
16253 3387.7287
16255 4324.1495
16257 4359.6176
16264 4293.6918
16265 394.2218
16278 4326.1882
16282 4388.6036
16288 4095.2672
16292 4319.3976
16295 4322.4826
16298 4296.2453
16304 4327.0139
16308 4388.3597
16309 3857.0698
16311 571.1635
16312 151.6542
16316 4288.3760
16317 4420.9634
16327 4326.3402
16329 4260.1413
16338 4295.9664
16341 4324.1495
16342 4355.7683
16344 1072.4290
16348 4355.9999
16354 4327.0139
16359 4355.9999
16362 4420.9634
16363 4388.6036
16364 3892.5544
16368 4355.9999
16370 4388.3597
16371 4327.0139
16372 690.0828
16373 4355.9999
16374 4356.5093
16376 152.8299
16377 4324.1495
16382 4323.4086
16383 2741.6794
16390 184.6436
16393 3010.4289
16395 4356.5093
16397 4391.4680
16409 4327.0139
16412 4288.3760
16413 4355.9999
16415 4299.6781
16416 3050.9070
16419 4388.3597
16420 4262.1388
16421 4356.7532
16427 3162.1039
16429 257.7860
16433 4297.9123
16434 4270.0081
16435 3720.2512
16437 4355.9999
16439 4304.0348
16440 4328.6626
16443 4031.9116
16451 1331.8761
16452 4391.4680
16458 4289.2243
16462 4391.4680
16463 4322.4826
16464 386.8280
16467 4356.5093
16469 4297.0400
16473 179.0541
16474 4327.0139
16478 4356.7532
16482 4389.1130
16484 4359.6176
16489 2512.4618
16497 4388.6036
16499 1442.0261
16501 4162.2746
16502 4324.1495
16508 134.0070
16513 4327.0139
16516 4327.0139
16520 2899.5504
16522 4327.0139
16525 4356.7532
16527 4356.5093
16528 4354.3329
16529 188.8515
16531 4322.4826
16533 4329.0684
16536 4355.9999
16539 465.8508
16541 189.5910
16544 4355.9999
16547 4297.9123
16548 4420.9634
16554 4355.9999
16559 4231.9438
16560 4334.2757
16570 3518.7739
16574 4359.6176
16575 4261.5486
16576 132.7095
16577 4327.0139
16580 3514.7565
16581 235.8985
16584 4388.3597
16593 3315.4656
16594 4391.4680
16599 4031.9116
16600 4303.3941
16604 4233.9157
16609 3956.8144
16610 4300.7767
16614 4356.7532
16615 210.7116
16616 4080.5089
16621 4178.6563
16627 4388.3597
16630 4085.4883
16632 4330.2720
16634 4260.4718
16636 4389.1130
16638 184.6914
16644 4420.9634
16645 1592.8078
16647 4324.1495
16649 4420.9634
16651 4327.0139
16653 3267.0151
16658 4359.6176
16659 4327.0139
16660 4266.8709
16663 1634.6870
16668 210.4366
16671 4296.2453
16673 4360.5130
16674 4267.4753
16675 157.1675
16677 4292.4006
16680 148.5677
16683 4327.0139
16684 4356.7532
16690 4324.1495
16693 4227.1693
16700 3911.9159
16708 4327.0139
16709 4359.6176
16710 4356.5093
16711 3763.5933
16716 4391.4680
16717 4356.7532
16724 4356.5093
16727 4270.5764
16729 368.8963
16731 4354.3329
16733 4327.0139
16734 4327.0139
16737 4358.8643
16738 4288.3760
16739 4356.7532
16745 3707.9833
16746 4324.1495
16747 4324.1495
16757 4359.6176
16758 3209.4678
16764 4026.5540
16772 4391.4680
16773 3934.8298
16775 1532.4541
16777 4327.0139
16779 3008.5097
16781 4203.0132
16788 4238.2524
16794 4391.4680
16796 4226.9869
16798 4324.1495
16801 4324.1495
16807 4270.0656
16810 4173.1297
16817 4355.9999
16827 4324.1495
16829 133.7144
16832 4420.9634
16833 4388.6036
16836 4388.3597
16837 4288.3760
16838 383.2545
16839 4329.1734
16843 4322.4826
16846 4298.5838
16847 3234.3059
16851 4292.9435
16852 4420.9634
16856 4324.1495
16857 146.5905
16858 4227.9678
16859 147.8362
16863 4327.0139
16867 4359.6176
16868 4324.1495
16873 4356.7532
16874 4203.6814
16875 2981.9848
16878 4391.4680
16880 2674.8928
16889 3885.4657
16890 2609.7407
16893 734.7680
16896 4326.6518
16898 4359.6176
16900 157.2821
16903 4322.4826
16904 4298.5174
16905 4267.8070
16907 578.6397
16910 4359.6176
16911 172.5164
16912 4233.9157
16916 4359.6176
16918 4327.0139
16922 4299.6781
16928 4362.1224
16929 4323.4553
16931 4265.2374
16933 4324.1495
16936 4237.1538
16938 4324.1495
16939 4288.3760
16941 4359.6176
16948 214.6294
16954 4326.3402
16957 4099.3846
16958 3724.4979
16961 4049.6957
16965 4388.6036
16967 4297.1713
16973 644.3103
16975 4388.6036
16978 4359.6176
16979 393.3221
16981 4327.0139
16984 4327.0139
16986 3823.4191
16988 4391.4680
16994 4264.4828
16998 4356.7532
17000 4391.4680
17005 4391.4680
17008 4391.4680
17010 195.2564
17011 4225.9939
17012 4202.9661
17013 4297.1713
17017 4324.1495
17024 4082.3025
17027 4297.9123
17030 158.9195
17031 4328.5701
17033 4420.9634
17036 4324.1495
17042 4327.0139
17043 4355.9999
17046 4355.9999
17048 133.7173
17056 908.4067
17057 4322.4826
17064 3963.9293
17068 4359.6176
17069 4327.0139
17077 4391.4680
17081 4237.4918
17083 4325.6569
17086 4361.3814
17088 4391.4680
17093 3594.8612
17096 4229.6665
17100 4297.9123
17105 4327.0139
17107 4327.0139
17110 191.9995
17121 4389.1130
17123 4358.8643
17125 4298.3351
17130 4327.0139
17132 4296.0727
17133 4324.1495
17134 4391.4680
17148 4074.7492
17157 148.0663
17158 3849.1985
17160 4362.1224
17170 3926.3134
17172 4389.1130
17173 4328.8490
17176 1569.1360
17180 4295.9664
17186 4324.1495
17201 4420.9634
17203 2538.1312
17205 4259.9100
17207 3714.7559
17209 4296.1194
17212 4358.8643
17213 140.0435
17215 4327.0139
17216 4073.9057
17218 4324.1495
17220 3759.2106
17222 4217.2942
17223 4358.8643
17226 4296.2453
17227 4270.9819
17232 4391.4680
17235 4389.1130
17239 4356.5093
17240 4327.0139
17241 4391.4680
17244 4324.1495
17247 4327.0139
17252 4296.0727
17255 3695.6300
17258 4070.4301
17259 146.9093
17260 4388.6036
17264 4297.9123
17265 3614.5981
17268 4388.3597
17270 4064.7720
17271 4356.5093
17275 4296.8137
17278 4324.1495
17280 4126.7731
17281 4322.4826
17282 4177.3916
17289 4297.9123
17294 3949.1229
17297 4290.7201
17302 148.1076
17310 4388.6036
17313 3299.3383
17314 4322.4826
17315 4355.9999
17320 185.3851
17321 4327.0139
17322 4355.9999
17328 4327.0139
17338 4237.1538
17340 984.5165
17342 4293.2395
17343 4356.7532
17345 3444.1760
17348 4327.0139
17356 4201.8311
17358 4200.3262
17361 4388.6036
17363 4294.1756
17365 4327.0139
17370 4269.7291
17373 4207.4576
17374 4296.1194
17377 4290.0791
17379 3978.0034
17381 4388.6036
17382 4177.6429
17392 4388.6036
17394 4359.6176
17400 4161.4773
17401 3587.5453
17403 4420.9634
17408 4112.0673
17411 3653.5081
17414 4327.0139
17423 4358.1233
17425 587.7671
17428 3488.5065
17429 4358.8643
17437 4329.3061
17446 279.5262
17449 4391.4680
17451 4322.4826
17452 3820.3264
17455 4324.1495
17462 4328.6626
17464 933.6036
17467 4288.3760
17475 4131.4482
17477 4359.6176
17480 4420.9634
17483 4359.6176
17489 4391.4680
17490 2614.2539
17491 4358.8643
17500 4288.3760
17501 4044.3676
17502 2112.3179
17504 2465.2964
17511 4297.2180
17516 4358.8643
17517 151.9058
17523 4386.9367
17529 4262.1388
17531 4237.1538
17535 2563.4652
17538 4327.0139
17541 4388.6036
17544 4324.1495
17547 4302.3328
17548 162.0293
17553 4237.1538
17555 4322.4826
17556 4391.4680
17557 4286.7091
17558 4356.7532
17560 4303.1801
17561 4356.5093
17562 4324.1495
17563 4322.4826
17565 4221.4988
17566 4232.5786
17567 4359.6176
17569 4420.9634
17570 4388.6036
17574 4355.9999
17576 4227.9678
17578 4356.5093
17582 4271.6750
17585 4323.4553
17587 2755.7503
17588 4301.2342
17590 4300.7767
17592 4255.1756
17598 4296.2453
17601 4288.3760
17605 4327.0139
17607 2182.0854
17609 3352.4855
17610 183.6701
17611 4358.8643
17613 4355.9999
17614 145.1430
17619 4295.1467
17621 4166.4460
17622 4356.7532
17624 4324.1495
17628 4322.4826
17629 4144.7330
17632 4327.0139
17633 4420.9634
17634 4322.4826
17639 2343.1829
17640 4327.0139
17642 4323.4553
17644 4358.8643
17646 775.4359
17648 4329.7627
17651 3980.2429
17652 4327.0139
17659 4391.4680
17660 4355.9999
17668 4196.5994
17676 4356.7532
17678 4420.9634
17681 1964.6250
17682 4356.5093
17683 4327.0139
17684 4355.9999
17691 4298.5174
17693 4227.9678
17695 4327.0139
17700 4327.0139
17701 4260.4718
17702 4391.4680
17708 1247.3916
17709 4359.6176
17712 664.3549
17720 4359.6176
17722 2319.7140
17723 4293.5845
17724 689.0287
17727 129.9698
17728 4388.6036
17731 3968.5468
17734 223.1196
17736 4324.1495
17738 4327.0139
17742 4355.9999
17744 1285.6671
17745 4324.1495
17746 137.9907
17747 4391.4680
17748 4297.9123
17751 4297.2180
17753 4359.6176
17758 4327.0139
17759 4263.8790
17761 4300.4146
17764 2082.5630
17765 230.4367
17770 4327.0139
17771 1416.0522
17773 4296.0727
17776 217.3554
17778 4324.1495
17779 1916.4361
17783 4388.3597
17785 139.0354
17788 3973.3830
17792 4294.4057
17796 4391.4680
17803 4354.3329
17808 183.4145
17814 4389.1130
17815 4359.6176
17816 4296.8137
17819 4323.4553
17821 4209.5755
17828 221.9484
17830 4358.8643
17834 4356.5093
17836 4147.1970
17837 4322.4826
17840 4391.4680
17841 4008.2297
17848 4388.6036
17850 210.4348
17857 4324.1495
17859 4391.4680
17860 3486.4817
17866 4255.1756
17868 4355.9999
17869 4327.0139
17872 4391.4680
17873 4356.7532
17875 3629.2854
17879 4322.4826
17885 3142.1932
17889 4355.9999
17893 4327.0139
17895 4327.0139
17897 4297.9123
17899 3070.4927
17901 4294.6359
17904 4327.0139
17905 4264.4896
17912 4296.2453
17913 4324.1495
17920 4359.6176
17923 4327.0139
17925 4327.0139
17930 4168.0405
17932 4327.0139
17933 4391.4680
17934 4356.7532
17938 4391.4680
17946 4355.9999
17947 4265.0470
17948 146.0454
17949 4361.2678
17955 4297.1713
17961 260.6449
17963 4391.4680
17964 4327.0139
17966 4324.1495
17969 4265.0664
17970 151.2917
17976 4327.0139
17978 4355.9999
17980 3948.3932
17982 4166.4460
17985 3856.1756
17987 4024.8937
17988 4288.3760
17989 4391.4680
17995 2001.2495
17996 4324.1495
18001 4355.9999
18004 4085.5090
18007 4327.0139
18011 4240.4168
18013 1552.8457
18014 3131.8447
18024 4078.3241
18027 3532.9273
18031 2947.3680
18032 3638.5867
18035 4327.0139
18037 4391.4680
18041 185.2059
18042 4355.9999
18044 3777.2939
18047 3961.8167
18049 4359.6176
18052 4290.4727
18053 4354.3329
18055 3818.2518
18065 4359.6176
18071 4226.9869
18074 4327.0139
18083 4075.7146
18086 4288.3760
